CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
175,0,1.5707963267949,0,-10,full_final,5,100001,1.44485503298732,3.14155466483486,24.6913424700457,1.65121936874472,3.09192296646483,1.42160437680631,2.4306,NaN,0.00592333874103133,0.251669960052591,-0.000747651987829038,-0.251669960052591,0.0104423524091501,0.00652842108992672,0.006527312301741,0.0202782859099795,7,0.0250802935645961,0.00388017957388386,0.00367517766300511,0.386606460276671,16.442352201059,2.07036778612532,0.414073557225063,0.0216530660841195,3.42440954389477e-05,0.065807394849089,0.00701607415832508,0.00701567743807254,0.0233558844774961,7,0,0,4.18645228713369,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:17
176,0,1.5707963267949,0,0,full_final,5,100001,0.76884148914377,3.14136805682526,24.5601853763006,1.65226605064259,3.09116312264589,1.4254907427545,2.4425,NaN,0.00619847050714737,0.25184103274154,-0.000871694325911295,-0.25184103274154,0.0106715351990205,0.00676985180382925,0.00676984590719344,0.0202501532419332,6.5,0.024414392648626,0.00377890844236921,0.00358477023716594,0.377096145921466,8.5974504441749,1.7452916766983,0.349058335339661,0.0207523390420621,3.28740988412959e-05,0.0644241244287605,0.0072437913462749,0.00724366868888491,0.0224252920597792,6.5,0,0,4.1970382697284,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:36:02
177,0,1.5707963267949,0,10,full_final,5,100001,1.12399294238772,3.14158784404266,24.5626978219525,1.65239846897668,3.09203033839391,1.42307481865706,2.4398,NaN,0.00592272521508902,0.251718334434909,-0.000748204345171563,-0.251718334434909,0.0102742770294033,0.00670568276022882,0.00670443518591595,0.0208947793169516,7,0.0244843589574749,0.0037895242674005,0.00359360249439196,0.378025245958392,12.0018243311484,1.86726256749479,0.373452513498957,0.0208396887255353,3.30069440634799e-05,0.0645595674172857,0.00714158038908108,0.0071408485827623,0.0240500802174211,7,0,0,4.18860356585268,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:53
178,0,1.5707963267949,5,-10,full_final,5,100001,31.6909725025668,3.14158875006022,24.7621596048548,1.65151601652357,3.09128471501666,1.4237672888862,2.4358,NaN,0.00606269593876371,0.250827667061988,-0.000571329050681118,-0.250827667061988,0.0109504713097661,0.00662575748845979,0.00662550902825605,0.020523547420074,6.5,0.0249734754292465,0.00386395367439802,0.00366407942219117,0.385438992472444,18.0379161758066,2.09270727605524,0.418541455211049,0.0214777036349823,3.3977369114509e-05,0.0655403747852914,0.00704741899332137,0.00704674157787144,0.0231840312480927,6.5,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:44
179,0,1.5707963267949,5,0,full_final,5,100001,32.9773946568967,3.14140382082767,24.4639652363442,1.65295960298004,3.09285428782663,1.421643968921,2.4385,NaN,0.00597456585453292,0.251653452736192,-0.000751507688729716,-0.251653452736192,0.0100296448311048,0.0067021175303272,0.00670170499582742,0.0193667033837017,7,0.0241039776862222,0.00373168761799637,0.00353682071882846,0.372052146622322,10.4322166005292,1.75209235250934,0.350418470501868,0.0202832504231761,3.21606076830454e-05,0.0636918368759703,0.00715829404064107,0.00715794837968323,0.0213344674557447,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:36:06
180,0,1.5707963267949,5,10,full_final,5,100001,36.6110571433819,3.14156794531364,24.4590400240436,1.6525975178181,3.09224838813898,1.42282598016998,2.43875,NaN,0.0060275235223934,0.251517205950299,-0.000747433022472513,-0.251517205950299,0.0100991341796925,0.0067163200836065,0.00671616574722301,0.0192070471368528,7,0.0241905308105311,0.00374486272963379,0.00355513322313847,0.373978511309767,11.1328228199173,1.7823706808101,0.35647413616202,0.0203639736473536,3.228338339901e-05,0.0638184513246029,0.00715674521166395,0.007156669139316,0.0217258222401142,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:57
181,0,2.35619449019234,-5,-10,full_final,5,100001,41.4945609973141,3.14158008304033,20.5501199653047,1.96689597037818,4.07434357768474,1.49358328953639,1.70255,NaN,0.00555332482600091,0.250394692000212,-8.45709117543575e-05,-0.250394692000212,0.010848386171499,0.00647388795488717,0.00647349995034271,0.0198419337916143,7,0.0544984059219324,0.00863490913893311,0.00823817664807125,0.866606353511768,24.7212486555248,4.08420019654807,0.816840039309614,0.0396390880921013,6.72076942561678e-05,0.0890382929891418,0.00687769036861791,0.00687721610888316,0.0217373408377171,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:48
182,0,2.35619449019234,-5,0,full_final,5,100001,25.1587837502316,3.1415842908949,20.5251132758051,1.95974000316064,4.07414692987285,1.48777194170248,1.70425,NaN,0.00595411333914588,0.25013058080464,0.000395357692380016,-0.25013058080464,0.0103004685829369,0.00653760488726281,0.00653753149086354,0.0193609419381082,7,0.0540641956799924,0.00856883495063798,0.00816708049757158,0.859127468515091,22.4628397276104,4.05544129471383,0.811088258942766,0.0392470237768075,6.66113754315004e-05,0.0885968665098349,0.00707242406296046,0.00707157259400633,0.0221966402605176,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:36:49
183,0,2.35619449019234,-5,10,full_final,5,100001,9.36079403185268,3.14142477658836,20.6968311933108,1.96098776909625,4.0737491618027,1.48851690813472,1.70585,NaN,0.00626081935187257,0.251874082673106,-0.000840754972712578,-0.251874082673106,0.0103758455754188,0.00685578287548814,0.00685575478487446,0.0204436905661338,6.5,0.0548785053376624,0.0086928485033129,0.00828325170692919,0.871347977060268,20.6598689957105,4.04893315303576,0.809786630607152,0.0402737036867544,6.81729492244145e-05,0.0897482074325213,0.0073112830552693,0.00731111548454333,0.0227951873093843,6.5,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:36:37
184,0,2.35619449019234,0,-10,full_final,5,100001,15.7205665102217,3.14156854344718,20.5256217218602,1.9701060080961,4.07561114983729,1.49587093391055,1.70725,NaN,0.00617237128484804,0.249556077850941,0.000830174727505139,-0.249556077850941,0.0108668204962474,0.00680880721048558,0.00680803859211357,0.0205730237559125,7,0.0541333695056373,0.00857947857453758,0.00817698026110912,0.860168863759011,20.8560321148519,3.98423687669247,0.796847375338494,0.0392378678787188,6.65974337753939e-05,0.0885865315707967,0.00726719598290648,0.00726542000305457,0.0231320187449455,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:36:25
