Frequency_Hz,Amplitude_A
19.5801372628201,2.94243385511734e-05
19.6205086798568,9.20643536421505e-05
19.6608800968936,0.000149761370228183
19.7012515139303,0.000155725887927891
19.7416229309671,0.000100275668590381
19.7819943480038,0.000200693107710506
19.8223657650405,0.000169912832373405
19.8627371820773,3.49327052351092e-05
19.903108599114,0.00018552037365183
19.9434800161508,9.01012457785824e-05
19.9838514331875,4.01333483141149e-05
20.0242228502242,0.000142967519581614
20.064594267261,0.000162266471319152
20.1049656842977,0.000186394361351636
20.1453371013345,0.000138084023543473
20.1857085183712,0.000128859770908952
20.226079935408,0.00014556680031328
20.2664513524447,4.57450445772422e-06
20.3068227694814,7.23027064788109e-05
20.3471941865182,0.000164183330635347
20.3875656035549,0.000170697187184642
20.4279370205917,5.16252670528699e-05
20.4683084376284,2.56986373293878e-05
20.5086798546652,8.3826047984166e-05
20.5490512717019,9.14250195471733e-05
20.5894226887386,0.000206825894963589
20.6297941057754,0.000142865176726649
20.6701655228121,0.000271074967377123
20.7105369398489,0.000103172509294172
20.7509083568856,0.000207435552950936
20.7912797739224,0.000160396469160432
20.8316511909591,3.61167459513066e-05
20.8720226079958,0.000119455464013718
20.9123940250326,0.000122455904547035
20.9527654420693,0.000160042646691303
20.9931368591061,0.000224723056017645
21.0335082761428,0.000137648086613718
21.0738796931796,6.42160478299742e-05
21.1142511102163,0.000130815300947324
21.154622527253,3.99476428553155e-05
21.1949939442898,0.000116694538542443
21.2353653613265,2.56093725326828e-05
21.2757367783633,0.000147126284995917
21.3161081954,0.000144387856598754
21.3564796124368,5.72683027425425e-05
21.3968510294735,4.08389419790124e-05
21.4372224465102,8.1208284636004e-05
21.477593863547,0.000210921816244392
21.5179652805837,6.49939127723279e-05
21.5583366976205,0.000178379121103869
21.5987081146572,5.73457303677523e-05
21.6390795316939,0.000226603822430158
21.6794509487307,0.00013387390354704
21.7198223657674,0.000180752964877212
21.7601937828042,0.0001689073339583
21.8005651998409,0.000224101402649378
21.8409366168777,0.000326482330538828
21.8813080339144,8.99019386933768e-06
21.9216794509511,0.000322715288969257
21.9620508679879,0.000194202631097574
22.0024222850246,8.74439609186273e-05
22.0427937020614,7.56173542231472e-05
22.0831651190981,0.000150571993099221
22.1235365361349,5.80663412088924e-05
22.1639079531716,2.65770389830757e-05
22.2042793702083,5.74113711453405e-05
22.2446507872451,0.00011776084338986
22.2850222042818,0.000219292256807722
22.3253936213186,0.000159730048850341
22.3657650383553,3.71373906111062e-05
22.4061364553921,2.9807089459303e-05
22.4465078724288,0.00011221516934531
22.4868792894655,0.000220693858276705
22.5272507065023,8.20306678278777e-05
22.567622123539,0.000237081842391797
22.6079935405758,9.40757035990678e-05
22.6483649576125,0.000117516567163919
22.6887363746492,0.000109630877242547
22.729107791686,5.42277749799774e-05
22.7694792087227,0.000205420501849163
22.8098506257595,5.03812264773869e-05
22.8502220427962,0.000168590523610734
22.890593459833,0.000205825784084808
22.9309648768697,0.000137032713601399
22.9713362939064,3.65307482284173e-05
23.0117077109432,0.000130039576030914
23.0520791279799,0.000144732664908041
23.0924505450167,0.000171358507451961
23.1328219620534,0.000210024072666577
23.1731933790902,0.000143607493623848
23.2135647961269,4.10106306538495e-05
23.2539362131636,0.00025536898371377
23.2943076302004,0.000173274964177458
23.3346790472371,0.000108268921457413
23.3750504642739,0.000172081380582571
23.4154218813106,0.000126267628120034
23.4557932983474,9.61680688833922e-05
23.4961647153841,0.000127635393139125
23.5365361324208,0.000157550115920813
23.5769075494576,0.000201057234034444
23.6172789664943,0.000243467788326493
23.6576503835311,0.000111134184190234
23.6980218005678,0.000100003297016185
23.7383932176045,0.00012001380541177
23.7787646346413,0.00015795754894535
23.819136051678,3.27074667684557e-05
23.8595074687148,7.96448655968554e-05
23.8998788857515,5.36212089855569e-05
23.9402503027883,4.15297881846047e-05
23.980621719825,0.000171332622350314
24.0209931368618,0.000264920634701962
24.0613645538985,8.12585836386399e-05
24.1017359709352,0.000101880280533843
24.142107387972,9.1560474591177e-05
24.1824788050087,6.6821840777233e-05
24.2228502220455,0.000190907619595674
24.2632216390822,4.23778887646846e-05
24.3035930561189,2.81224954377911e-05
24.3439644731557,1.92074112876566e-05
24.3843358901924,0.000311025794206313
24.4247073072292,0.000130123667276246
24.4650787242659,0.000124825922538915
24.5054501413027,8.01779682804686e-05
24.5458215583394,0.000143290076450394
24.5861929753761,0.000234325887950671
24.6265643924129,0.000258265296054831
24.6669358094496,0.000103608467057672
24.7073072264864,0.00012194428591724
24.7476786435231,4.53258128517952e-05
24.7880500605599,0.000128464385860623
24.8284214775966,2.10267388220718e-05
24.8687928946333,0.000192094555876525
24.9091643116701,0.000223724350521466
24.9495357287068,9.7509135593936e-05
24.9899071457436,6.87898814230808e-05
25.0302785627803,0.000254255906194696
25.0706499798171,0.000271478033371545
25.1110213968538,0.000135728530388293
25.1513928138905,4.87654611252154e-05
25.1917642309273,5.15910904073539e-05
25.232135647964,1.33325019428268e-05
25.2725070650008,0.000263456324608189
25.3128784820375,0.000208693477660383
25.3532498990742,0.000161996754887963
25.393621316111,0.00010326768887362
25.4339927331477,0.000126455551464775
25.4743641501845,0.000149402884390411
25.5147355672212,0.000216566253966073
25.555106984258,0.000287065884532172
25.5954784012947,0.000306321881720088
25.6358498183314,7.36380124950669e-05
25.6762212353682,0.000114526874887021
25.7165926524049,0.000109099083149373
25.7569640694417,5.19808388510542e-05
25.7973354864784,0.000197069340240064
25.8377069035152,0.00032254681982852
25.8780783205519,0.000137767171992526
25.9184497375886,0.000115539846695917
25.9588211546254,0.000156007231761275
25.9991925716621,0.000154847395659483
