Frequency_Hz,Amplitude_A,Phase_deg
0.0807428340734849,0.000521213639515527,268.4936149862
0.16148566814697,0.0004019368344296,33.730166282608
0.322971336293939,0.000171321597881326,-50.4531633418542
0.403714170367424,0.000140957555777922,18.2248529791231
0.484457004440909,0.000298189535180787,-24.1991180914592
0.565199838514394,0.000121311023485972,135.737486324932
0.645942672587879,8.63051084750645e-05,255.920916440239
0.767056923698106,0.000221476405910389,212.612139724797
0.928542591845076,0.000243846996950946,138.199172029975
1.09002825999205,0.000294632503146452,216.136258248843
1.17077109406553,0.000159562749416535,-4.9287914973935
1.29188534517576,0.000173123622119323,40.6023521084715
1.53411384739621,0.000228760677307103,-23.9815245863185
1.6148566814697,0.000241679398004666,147.547213601251
1.73597093257992,0.000207590356654275,-53.3716433703229
1.89745660072689,0.000148777271771478,32.6650576959099
2.01857085183712,0.000165566884337958,29.549046660002
2.18005651998409,0.000235608776729874,200.783740757362
2.46265643924129,0.000257506428016818,125.388404170328
2.54339927331477,0.000284021509123421,-0.544193270184408
2.664513524425,0.000235787720634855,244.242198361295
2.90674202664546,0.000148615392736401,87.6061797993817
3.02785627775568,0.000228993740314763,7.85095116959559
3.27008477997614,0.000205910218956739,239.655553211524
3.35082761404962,0.000284662192028475,198.34619472552
3.43157044812311,0.000210185732214429,-32.512914653956
3.55268469923333,0.00011606599521842,161.717336157011
3.67379895034356,0.000226827891426059,-60.4791294844338
3.79491320145379,0.000160893593651189,197.591045846371
3.91602745256402,0.000215417898562017,-81.4553298247502
3.9967702866375,0.000160380477261192,42.3868072935826
4.11788453774773,0.000117934594386924,-69.6021457934188
4.19862737182121,0.000101178017245204,-55.1036546370383
4.2793702058947,0.000139921055915031,-70.5064198995754
4.40048445700493,0.0001262448339505,86.5958805022941
4.48122729107841,0.000177501263177943,194.678013367959
4.56197012515189,0.000143614616317943,148.952857303594
4.64271295922538,0.000117329900138799,154.494355170756
4.80419862737235,0.000230100350993677,244.980668040968
4.88494146144583,0.000252731218326159,198.056569942831
5.00605571255606,0.000155316409307391,227.776898350503
5.16754138070303,0.000217378023869927,134.456765442983
5.28865563181326,0.000130188047465589,51.3655656516992
5.36939846588674,9.55407303534879e-05,205.692241900745
5.49051271699697,0.000178303491895142,175.215239567222
5.57125555107046,0.00021486467837914,241.016290826114
5.81348405329091,0.000258126278903246,53.8024177873916
6.01534113847462,0.000149268008847904,-57.8253154553553
6.09608397254811,0.000191517877606815,224.744763125214
6.17682680662159,0.000171569007426809,229.935453442541
6.29794105773182,0.000251317763757251,253.949567601633
6.45942672587879,0.00011219308490821,-75.7582815605655
6.58054097698902,0.00035053329892074,-46.0566887889866
6.74202664513599,0.00029294407127754,-55.487257839775
6.82276947920947,0.000191368291088758,30.8784930851841
6.90351231328296,0.000207317955443655,55.665117988517
7.02462656439318,0.000255047387661395,57.1957748789819
7.18611223254015,0.000277553241115536,70.8024176125666
7.30722648365038,0.00023198637370058,19.0747950450781
7.54945498587084,0.000163890643475423,214.057779772436
7.63019781994432,7.18876645776148e-05,-79.8190091644415
7.71094065401781,0.000108033766260364,92.5440427841402
7.79168348809129,0.000175047237032516,190.286449179896
7.95316915623826,0.000354531226215623,-18.1851096533159
8.03391199031175,0.000307217107609036,55.2473574572219
