NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
7,0,3.95477313855104e-08,5.71444743723712e-07,0.532056853754742,3.06791291523468e-07,2.3711593766504e-07,9.47511574977966e-07,9.07142857142857,0.000730559327262008,0.354264548534698,0.0708529097069396,0.000462583078745073,0.00863291908060773,1.18562904754203e-07,6.67359147753034e-07,76.3571428571429,2.12172782058112,-2.12172782058112,TD3,short_fixed_workspace,NaN,,NaN,30-Jun-2026 12:52:09
