CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
11,-0.785398163397448,-2.35619449019234,-5,0,full_fixed_workspace,5,100001,1.09604440287556,3.14157825533911,19.9665690469117,3.91111004317353,8.10360982431564,2.667632371695,2.9147,2.54895,NaN,2.86210486296667e-07,0.447451925833546,2.86210486296667e-07,-0.447451925833546,7.53312406476928e-07,2.64411702507863e-06,2.03619751724614e-06,8.43453823584639e-06,0.5,0.0208613706110188,0.00319710041248574,0.00306585359613651,0.322509254031453,7.33609959805067,1.50675927742952,0.301351855485904,0.00548619714462259,2.2065561769917e-05,0.0331246045851798,2.33559911267562e-07,1.94814733884223e-07,1.0710209608078e-06,70.5,0,0,9.1569009680404,TD3,NaN,,NaN,30-Jun-2026 12:53:30
12,-0.785398163397448,-2.35619449019234,-5,10,full_fixed_workspace,5,100001,1.05553450824372,3.14159245316622,20.7087705630768,3.41333575268908,7.08538513923296,2.41330752546992,2.99745,1.9678,NaN,1.17327630782375e-05,0.447406226975923,-1.17327630782375e-05,-0.447406226975923,3.08923255563087e-05,0.000108740070230729,8.33963813642142e-05,0.000333654607334033,0.5,0.0166059901874594,0.00256790207050517,0.00249444324897,0.262400341771992,5.93718888789618,1.22641572000783,0.245283144001566,0.00264406075545941,1.21605891722646e-05,0.0229959159654901,8.57216454751807e-06,6.5743858239326e-06,2.6380643248558e-05,1.5,0,0,8.03422823540291,TD3,NaN,,NaN,30-Jun-2026 12:53:30
13,-0.785398163397448,-2.35619449019234,0,-10,full_fixed_workspace,5,100001,0.785398163397448,3.14137848305608,20.7080316744249,1.32415561377998,2.60152775323165,2.05753491472671,1.84275,0.9215,NaN,5.00924013444586e-08,0.447450702223871,-5.00924013444586e-08,-0.447450702223871,1.1632398333461e-07,4.3653129977484e-07,3.34487044541357e-07,1.34386176808832e-06,0.5,0.00730837095908562,0.00114616594275642,0.0011279711139797,0.118655738485702,2.81555856124479,0.568580392352621,0.113716078470524,0.000279895728807455,2.79243950276651e-06,0.00748192126137999,1.11232011057559e-07,1.08993512875689e-07,6.6123902797699e-07,79,0,0,3.67722105507555,TD3,NaN,,NaN,30-Jun-2026 12:53:30
14,-0.785398163397448,-2.35619449019234,0,0,full_fixed_workspace,5,100001,1.09646677659573,3.14157157135902,23.3717061466171,4.67884737175796,9.55439800958515,2.40621254357869,3.0522,3.00695,NaN,2.67804758749845e-05,0.447348985690801,-2.67804758749845e-05,-0.447348985690801,7.0448971782433e-05,0.000248928549369371,0.000191132904898778,0.000766946813751002,0.5,0.0291685326625651,0.00447845518678166,0.00432692354421511,0.455166184795804,10.1930846104251,2.11608677899615,0.42321735579923,0.0060279635386112,2.50173997958593e-05,0.0347216460975317,1.95819395148419e-05,1.5032031085342e-05,6.02621585130692e-05,1.5,0,0,10.56272435839,TD3,NaN,,NaN,30-Jun-2026 12:53:30
15,-0.785398163397448,-2.35619449019234,0,10,full_fixed_workspace,5,100001,1.00112889380447,3.14158605698608,21.4932011279907,3.41983417257974,6.89970750005054,2.40810828902914,2.7637,2.06225,NaN,3.86657160609051e-06,0.447436141314308,-3.86657160609051e-06,-0.447436141314308,1.01818370756845e-05,3.59374569732611e-05,2.7567443263056e-05,0.000110059917493022,0.5,0.0159603941577075,0.00247345738973542,0.00243782681858451,0.256444635748535,5.78630011773206,1.19877265733828,0.239754531467655,0.000818205306832416,5.40529759663738e-06,0.012792226599247,2.84404804149105e-06,2.18420736708097e-06,9.09529626369476e-06,4.5,0,0,8.04417633350408,TD3,NaN,,NaN,30-Jun-2026 12:53:30
16,-0.785398163397448,-2.35619449019234,5,-10,full_fixed_workspace,5,100001,0.986975244741035,3.14134499832031,21.6039868461864,2.9496732928477,5.97894200545242,2.25887232120104,2.47075,1.8289,NaN,9.61593040982732e-07,0.447447194527463,-9.61593040982732e-07,-0.447447194527463,2.52614687745734e-06,8.95070626483167e-06,6.86887556859405e-06,2.74550925705164e-05,0.5,0.0140365588324514,0.00213501465421879,0.00211408894829912,0.222389369972296,5.08270046380515,1.04484967582197,0.208969935164393,0.000733526835425106,2.79193858185081e-06,0.0121121991019394,7.14973715352634e-07,5.53562182034978e-07,2.46427953243256e-06,16.5,0,0,7.0290993704695,TD3,NaN,,NaN,30-Jun-2026 12:53:31
17,-0.785398163397448,-2.35619449019234,5,0,full_fixed_workspace,5,100001,1.08950807065592,3.14156248975681,20.5110559500533,4.08711551740241,8.47635983258147,2.43884046471579,3.0686,2.49645,NaN,1.5702310908929e-05,0.447391130958494,-1.5702310908929e-05,-0.447391130958494,4.13326322747702e-05,0.000145647952042651,0.000111747862026899,0.000447755725888399,0.5,0.0242253873927535,0.00379603732489564,0.0036791299194132,0.387022213744979,8.6045420982507,1.79843385141049,0.359686770282098,0.00357634078580708,1.91668309609294e-05,0.0267444976988056,1.1466914119353e-05,8.79605597553059e-06,3.52952629327774e-05,1.5,0,0,9.3948975236128,TD3,NaN,,NaN,30-Jun-2026 12:53:30
18,-0.785398163397448,-2.35619449019234,5,10,full_fixed_workspace,5,100001,1.03679935249327,3.14136295500316,23.165759441926,3.34038278308971,6.30757488373575,2.4929235617901,2.44115,2.3793,NaN,1.15037547890622e-07,0.447450423380176,-1.15037547890622e-07,-0.447450423380176,3.08429977113889e-07,1.08312321440572e-06,8.31374933714247e-07,3.32279124881652e-06,0.5,0.0226132445831679,0.00357302754501931,0.0035005604481213,0.368237785469696,8.05588774178994,1.69919256980788,0.339838513961575,0.00125787962381669,1.1460739465536e-05,0.0158611451277434,1.35961712670792e-07,1.24519854632451e-07,7.32019543647766e-07,78.5,0,0,7.9277070339825,TD3,NaN,,NaN,30-Jun-2026 12:53:30
19,-0.785398163397448,-1.5707963267949,-5,-10,full_fixed_workspace,5,100001,0.817129228338529,3.14142322508782,21.474861370268,1.39441296148282,2.66932797014221,2.04624527401079,1.11505,1.0264,NaN,9.54141763010156e-09,0.447450844457211,-9.08011423732323e-09,-0.447450844457211,4.05187323693212e-08,8.32248114149483e-08,6.36834547983091e-08,2.68964357896806e-07,0.5,0.0161161974795878,0.00256053340423168,0.00251749887934763,0.264825654632231,5.66428964008432,1.20949843934026,0.241899687868051,0.000287986850986625,6.55805838019949e-06,0.00758929312896294,1.04905655387581e-07,1.04847179238223e-07,6.40749931335449e-07,83.5,0,0,3.81222950196607,TD3,NaN,,NaN,30-Jun-2026 12:53:30
20,-0.785398163397448,-1.5707963267949,-5,0,full_fixed_workspace,5,100001,0.976542315532521,3.14138305050114,21.9537188951004,3.15340263446534,6.264407208412,2.37750567018936,2.11155,2.0159,NaN,6.97903171579929e-07,0.447448195083697,-6.97903171579929e-07,-0.447448195083697,1.8379659012524e-06,6.5010384297361e-06,4.98909022548302e-06,1.99619296701314e-05,0.5,0.0201264862911011,0.00315208932957161,0.00309488372442388,0.325563047934134,7.13589593159831,1.50189649280845,0.30037929856169,0.00116341461998429,8.96642232724789e-06,0.0152539478167737,5.2538113339078e-07,4.09799585716022e-07,1.94832682609558e-06,23.5,0,0,7.49600708175274,TD3,NaN,,NaN,30-Jun-2026 12:53:31
