NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
7,0,6.61344290465572e-08,1.09985804972389e-06,0.532020339690703,5.67290513919405e-07,4.37321686664598e-07,1.75415508791537e-06,17.4285714285714,0.00149317375798149,0.717544729596375,0.143508945919275,0.00625679732136718,0.0299521631413556,2.85399529977815e-07,1.61278460706983e-06,85.7857142857143,2.12709753879302,-2.12709753879302,TD3,short_final,NaN,mathworks_style_single_run,NaN,19-Jun-2026 02:16:31
