Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
1,1113.9435062437,1973,1113.9435062437,1973,28.3275909423828
2,1714.25755670455,2500,1414.10053147413,4473,28.3275909423828
3,1720.98451843037,2500,1516.39519379288,6973,28.3275909423828
4,1575.92622591575,2500,1531.2779518236,9473,28.3275909423828
5,1578.21247344914,2500,1540.66485614871,11973,33.7244567871094
6,1716.17404587362,2500,1569.91638776952,14473,33.7244567871094
7,1734.28286701136,2500,1593.3973133755,16973,33.7244567871094
8,1522.57437224489,2500,1584.54444573417,19473,33.7244567871094
9,1492.26260231082,2500,1574.29090757602,21973,33.7244567871094
10,1638.2408500897,2500,1580.68590182739,24473,33.7244567871094
11,1430.25485461165,2500,1612.31703666419,26973,33.7244567871094
12,1646.18164519932,2500,1605.50944551366,29473,33.7244567871094
13,1573.82507158418,2500,1590.79350082904,31973,33.7244567871094
14,1773.02971674052,2500,1610.50384991152,34473,33.7244567871094
15,1506.46205473051,2500,1603.32880803966,36973,33.7244567871094
16,1589.21737206855,2500,1590.63314065915,39473,33.7244567871094
17,1717.94570543894,2500,1588.99942450191,41973,33.7244567871094
18,1352.54284805373,2500,1571.99627208279,44473,33.7244567871094
19,1538.3409353867,2500,1576.60410539038,46973,33.7244567871094
20,1590.92355830253,2500,1571.87237621166,49473,33.7244567871094
21,1544.88951377084,2500,1583.33584212758,51973,33.7244567871094
22,1574.66283087995,2500,1576.18396069565,54473,33.7244567871094
23,1394.27202245776,2500,1558.228655783,56973,33.7244567871094
24,1777.89496125733,2500,1558.71518023468,59473,33.7244567871094
25,1629.58066465503,2500,1571.02704122714,61973,33.7244567871094
26,1441.54405383818,2500,1556.2597094041,64473,33.7244567871094
27,1454.83068635206,2500,1529.94820749541,66973,33.7244567871094
28,1615.17849524834,2500,1556.21177221487,69473,33.7244567871094
29,1635.4752035611,2500,1565.92519903231,71973,42.8614234924316
30,1431.714412978,2500,1550.00428449986,74473,42.8614234924316
31,1348.14065115211,2500,1530.32939823799,76973,42.8614234924316
32,1638.84966911669,2500,1536.74808206166,79473,42.8614234924316
33,1620.12884033556,2500,1559.33376384944,81973,42.8614234924316
34,1783.06174871401,2500,1559.85044259511,84473,42.8614234924316
35,1670.04829257366,2500,1563.89720538697,86973,42.8614234924316
36,1586.10183353063,2500,1578.35298335622,89473,42.8614234924316
37,1491.38273261479,2500,1582.00818798249,91973,42.8614234924316
38,1214.28372652136,2500,1541.91871110979,94473,42.8614234924316
39,1335.34435579043,2500,1511.90562633272,96973,42.8614234924316
40,1764.44643543014,2500,1545.17882857794,99473,42.8614234924316
41,1737.64238278227,2500,1584.12900174095,101973,42.8614234924316
42,1591.78676590374,2500,1579.42271141966,104473,42.8614234924316
43,1064.61629790157,1778,1523.87145717626,106251,42.8614234924316
44,1502.43604225471,2500,1495.80888653033,108751,42.8614234924316
45,1664.96160415115,2500,1495.30021768808,111251,42.8614234924316
46,126.193065166473,370,1349.30934085166,111621,42.8614234924316
47,30.9874257169726,163,1203.26981016188,111784,42.8614234924316
48,127.088811454772,369,1094.55031865522,112153,42.8614234924316
49,300.187721837754,693,991.034655259955,112846,42.8614234924316
50,354.922654611014,749,850.082277178042,113595,42.8614234924316
51,33.5641514931796,111,679.674454049133,113706,42.8614234924316
52,177.397969373462,455,538.235574396105,114161,42.8614234924316
53,214.109273216517,559,453.1848719276,114720,42.8614234924316
54,191.956759739801,601,322.13694367611,115321,42.8614234924316
55,141.311427464428,413,169.771926007437,115734,42.8614234924316
56,253.477804683388,585,182.500399959129,116319,49.1235237121582
57,207.851902297332,507,200.186847617165,116826,49.1235237121582
58,54.7153777222013,176,192.949504243908,117002,49.1235237121582
59,46.1963887972534,182,167.550370939858,117184,49.1235237121582
60,246.641003510642,551,156.72220582982,117735,49.1235237121582
61,104.731813261174,349,163.83897200662,118084,49.1235237121582
62,32.4604837212779,152,149.345223441401,118236,49.1235237121582
63,30.4896163530394,127,130.983257755054,118363,49.1235237121582
64,66.8955929915555,218,118.477141080229,118581,49.1235237121582
65,51.9634510143684,195,109.542343435223,118776,49.1235237121582
66,54.0035320485322,197,89.5949161717376,118973,49.1235237121582
67,23.673403041781,142,71.1770662461825,119115,49.1235237121582
68,26.2672791381027,154,68.3322563877727,119269,49.1235237121582
69,229.990075987451,565,86.7116251067925,119834,49.1235237121582
70,189.632830278341,598,81.0108077835624,120432,49.1235237121582
