NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
297,0.212121212121212,0.375069835145371,3.14159265358979,0.602751343517739,0.388504330002415,0.154263018605418,0.655641402812791,4.53984460764177,0.00309596046520028,1.493675535242,1.81238060462471,0.00809990470524498,0.0696690889786165,0.0458020205735741,0.206083084798421,45.1012540543136,214.733670245366,-214.733670245366,TD3,full_final,NaN,mathworks_style_single_run,NaN,17-Jun-2026 15:06:46
