NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
7,0,1.56229803361624e-08,6.84108627524438e-08,0.558765316898893,5.84222863063204e-08,4.8869125913784e-08,1.98263106123063e-07,3.78571428571429,0.00132297183925066,0.636894701146041,0.127378940229208,0.00501244996449362,0.0218856733856955,9.86389713812394e-08,6.23720032828195e-07,96.2142857142857,1.36756466990969,-1.36756466990969,TD3,short_final,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:26
