CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
1,-0.785398163397448,-3.14159265358979,-5,-10,full_final,5,100001,1.26756388883048,3.14159265358979,22.8865777618943,3.53243906331067,6.42115228673395,1.3173146312975,3.2449,NaN,7.31915872694331e-05,0.0565184267029585,7.31915872694331e-05,-0.0565184267029585,0.000125678894216353,0.000235832430558874,0.0001456096758779,0.000549077559016453,0.5,0.051753688336016,0.00800770585834484,0.00748342919433685,0.787211486583758,16.8853312214682,3.60326982602636,0.720653965205272,0.022058594843063,9.06763000127082e-05,0.0664207721169558,2.02782166341127e-05,1.24998367794477e-05,4.70727682113647e-05,1.5,0,0,7.72858187089031,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:48
2,-0.785398163397448,-3.14159265358979,-5,0,full_final,5,100001,1.09009136880153,3.14159265358979,20.072325137551,3.59691465346781,7.11464018154928,0.846357343732718,2.36805,NaN,4.67503613543249e-06,0.0561624026891036,4.67503613543249e-06,-0.0561624026891036,1.56819317214347e-05,4.44369124421128e-05,3.1960313709897e-05,9.64153716367377e-05,0.5,0.0490277773576017,0.00757563015764356,0.00702198170440518,0.738670001778321,16.1320875880528,3.40720759200046,0.681441518400093,0.0236531810098441,9.58664818675489e-05,0.068779620542489,3.99901388444811e-06,2.95018359206747e-06,8.74698162078857e-06,1.5,0,0,7.62024740545473,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:11:00
3,-0.785398163397448,-3.14159265358979,-5,10,full_final,5,100001,1.27138270022736,3.14159265358979,20.1195425254809,5.97064363209234,12.2058742195181,1.40892504822952,3.70855,NaN,0.000252101411108729,0.0586298849794399,0.000252101411108729,-0.0586298849794399,0.000441539269921765,0.00117925073657151,0.000869254300064268,0.00442313531324245,1,0.0488415084074525,0.00746369639057417,0.00705141366311068,0.741766065810462,16.2031574289731,3.42009636086753,0.684019272173507,0.0183701236584716,7.15975433032492e-05,0.0606137338537587,0.000185291443306864,0.000149121457050969,0.000490486563649029,0.5,0,0,12.6555416666034,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:48
4,-0.785398163397448,-3.14159265358979,0,-10,full_final,5,100001,1.05561261692296,3.14159265358979,19.9568748160938,5.13326226439669,9.87485175556371,1.29537162080788,3.65125,NaN,0.000363985697452183,0.0598060480305148,0.000363985697452183,-0.0598060480305148,0.000705952066537808,0.00155736779003811,0.00105887316904057,0.00421232130287486,0.5,0.0464494126203867,0.00714443354657515,0.00681029641530296,0.716401989775458,15.5446914368503,3.29646127322136,0.659292254644273,0.0139330836331527,5.69544448697663e-05,0.0527884147008652,0.000126955844572465,8.52050333251322e-05,0.000348731846315786,1.5,0,0,10.9270941514839,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:48
5,-0.785398163397448,-3.14159265358979,0,0,full_final,2.24,44801,1.58201837346276,3.14159265358979,20.1841310951963,2.88302224154619,5.76118650958973,1.21045446004298,NaN,NaN,0.137113340419406,0.873292410212412,-0.137113340419406,0.873292410212412,0.491286400563735,1.14508661225765,1.14386161696087,6.28218651444308,2.50012500625031,0.0763071942349792,0.0115910723199794,0.010554489998764,1.1102685074308,24.1644168786223,5.10761099004181,2.28018347769724,0.0457166445291552,0.000176989875312205,0.142860828457834,0.204396367560694,0.204146609373412,1.18697911500931,31.563126252505,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:50
6,-0.785398163397448,-3.14159265358979,0,10,full_final,5,100001,1.29466853503554,3.14159265358979,20.2737812783838,5.20448585737681,10.3612400239661,1.59929098619809,4.0886,NaN,0.000104393348040716,0.0552563421588129,-4.9546561511218e-05,-0.0552563421588129,0.000180791103034039,0.00790666694969256,0.00689996382200094,0.0261345876272401,0.5,0.0262655786800218,0.00399541293996071,0.00393914056734111,0.414373761193015,9.19162614298182,1.92660806357693,0.385321612715387,0.00223729538090512,8.5282368231419e-06,0.0211532285049121,0.000707877952688528,0.000638692452015082,0.00258908630348742,1.5,0,0,11.2122266739235,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:48
7,-0.785398163397448,-3.14159265358979,5,-10,full_final,5,100001,0.973293390690242,3.14159265358979,19.9034943306374,5.14779392937001,10.0477060833727,1.28246856684114,3.5977,NaN,0.000251177653085324,0.0585520873830552,0.000251177653085324,-0.0585520873830552,0.00049110294287782,0.00100328791697973,0.000670038512295286,0.00268693860443925,0.5,0.0427919185818613,0.00651202762569055,0.00621491034652402,0.653770976623171,14.3635907303213,3.01994810308854,0.603989620617708,0.0135055466326168,5.15236815418163e-05,0.0519721976303038,8.09764824892465e-05,5.28354901365409e-05,0.000207573175430298,0.5,0,0,10.9462732556346,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:48
8,-0.785398163397448,-3.14159265358979,5,0,full_final,5,100001,1.16787575435785,3.14159265358979,20.2937312794401,6.04779530643781,12.5240476052885,1.50723519477946,3.90255,NaN,0.000503231077997081,0.061427005154278,0.000503231077997081,-0.061427005154278,0.000964868604434588,0.00193543656070369,0.00132593718858803,0.006555153134153,1,0.0801933092862779,0.0121981160419936,0.0113519402727159,1.19415545275118,25.7513672559765,5.4735913188419,1.09471826376838,0.038133661238031,0.000145038931842953,0.0873311642405286,0.000289864169153654,0.000221754666847724,0.00095380813581869,3.5,0,0,12.8690457349985,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:48
9,-0.785398163397448,-3.14159265358979,5,10,full_final,5,100001,0.903220863457182,3.14159265358979,20.0959359244316,4.36281320261721,8.52005198064697,0.984906985044023,2.8424,NaN,4.91787037487712e-05,0.0563146362834148,4.91787037487712e-05,-0.0563146362834148,9.06331958534741e-05,0.000155167804697009,9.57842386730058e-05,0.000369799740395749,0.5,0.0238286081962644,0.00365766000491345,0.00357253975073608,0.375809572727004,8.15584967498873,1.73527025226329,0.347054050452657,0.00320924258872923,1.38695798567376e-05,0.0253347294784422,1.33136399235202e-05,8.22048535347229e-06,3.19778919219971e-05,1.5,0,0,9.22019481604462,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:10:48
10,-0.785398163397448,-2.35619449019234,-5,-10,full_final,5,100001,1.07212601234993,3.14158989099539,19.9764390000026,3.65222955102783,6.82439231513217,1.08328725673677,2.88575,NaN,4.07424426682314e-05,0.0562673126758644,4.07424426682314e-05,-0.0562673126758644,8.4351805808925e-05,0.000131910836676663,8.16408824682021e-05,0.00031487009141884,0.5,0.0287378798295782,0.00440376319010829,0.00426564572631732,0.448720129001163,9.67899687149554,2.06142037761606,0.412284075523212,0.00568267170503144,2.32449425598646e-05,0.0337125249871066,1.13193004361987e-05,7.01682688601093e-06,2.70158052444458e-05,0.5,0,0,7.84833417004959,TD3,NaN,mathworks_style_single_run,NaN,18-Jun-2026 14:11:00
