CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,MaxAbsOmega1Error,MaxAbsOmega2Error,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
1,-0.785398163397448,-3.14159265358979,-5,-10,full_final,5,2501,0.829059091978658,3.14159265358979,30.5196500181219,19.6835385249541,30.5196500181219,6.99615587495248,13.1166628807832,1.23525281640976,NaN,NaN,NaN,1.35209832789186,0.148822370110278,0.890713899061637,0.0993871274967752,3.13935646216338,1.56969737697378,1.55051245929702,6.27727395692934,1,1.44432595325306,23.1092152520489,0.214385952847288,22.5521054934688,465.933329051359,102.310518851431,20.4621037702863,0.230586292793905,3.68938068470248,0.214749292335925,0.598203645223189,0.598078161758179,1.99977052211761,20,0,0,57.3931842513281,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:53:59
2,-0.785398163397448,-3.14159265358979,-5,0,full_final,5,2501,0.829152897033136,3.14159265358979,30.9438298878363,20.2034611964806,30.9438298878363,7.42307056923123,14.48493144568,1.04633196527744,NaN,NaN,NaN,1.41609250048894,0.175819840588314,-0.0233785312377391,-0.0283707469994892,3.13919481436675,1.64053437176814,1.6342834542555,6.27666646638979,1,1.35978368630806,21.756538980929,0.201467483760346,21.193160684849,438.22173391757,96.1886003938933,19.2377200787787,0.215003621377106,3.4400579420337,0.207366159909039,0.512242285350443,0.512060266924575,1.99968934059143,19.5,0,0,59.4287783132275,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:53:59
3,-0.785398163397448,-3.14159265358979,-5,10,full_final,5,2501,0.827870435769138,3.14159265358979,30.6358669310544,22.4309683372319,30.6358669310544,7.53187294846079,14.9533887705447,1.16191016806604,NaN,NaN,NaN,1.41289015382836,0.260062188214337,-0.00674946390956999,-0.242634378963584,3.13945481776401,1.64417772197127,1.64417730126694,6.27610999742617,1,1.43807534103046,23.0092054564873,0.213882969794926,22.4991947187299,464.877901612707,102.080003975532,20.4160007951064,0.227862169550284,3.64579471280454,0.213477010261192,0.516370812943597,0.516370781037036,1.99975031614304,17.5,0,0,59.6439526602764,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
4,-0.785398163397448,-3.14159265358979,0,-10,full_final,5,2501,0.787007981742615,3.14159265358979,30.7394323177741,19.8704635767417,30.7394323177741,7.14361734037565,13.6021173843029,1.10984913599514,NaN,NaN,NaN,1.43692786705695,0.15949676610855,0.450596104731741,0.144667030636553,3.13910720347568,1.63922045417426,1.63164390356911,6.27713853517641,1,1.45902426812914,23.3443882900663,0.216983996103438,22.8254039293557,471.635253220744,103.557894035575,20.711578807115,0.232739048341659,3.72382477346654,0.215749414062546,0.598516736781787,0.598516017225118,1.99974632263184,17,0,0,59.3212249117108,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:53:59
5,-0.785398163397448,-3.14159265358979,0,0,full_final,5,2501,0.787177106774781,3.14159265358979,30.4338292967691,21.4041510619955,30.4338292967691,7.85949932988774,16.2352587625776,1.14110528481957,NaN,NaN,NaN,1.22492601497994,0.302481383674748,-0.505837489855899,-0.191938571516421,3.13950094382232,1.51422583819467,1.48413962740193,6.27710277238955,1,1.53376019916409,24.5401631866254,0.227351414180191,23.9159936021241,494.360441115048,108.534187736782,21.7068375473565,0.241230017462272,3.85968027939635,0.219649729097157,0.594816093604734,0.594538008219309,1.99977117776871,19,0,0,56.5324344640598,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
6,-0.785398163397448,-3.14159265358979,0,10,full_final,5,2501,0.786689950658261,3.14159265358979,30.4350971363156,20.0798455517184,30.4350971363156,7.36325173111441,14.2940787323167,1.16254805504705,NaN,NaN,NaN,1.41904493001767,0.25538631553476,-0.00991401954664303,-0.232903533121682,3.1248982826895,1.6447008606843,1.64469210631475,6.27473479906191,1,1.42117350254027,22.7387760406443,0.211291981420158,22.2266384136919,459.21158382024,100.840224489161,20.1680448978322,0.224895823802551,3.59833318084082,0.212082919539764,0.510805855368176,0.510749612444285,1.99971759319305,18.5,0,0,59.3567862840754,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:53:59
7,-0.785398163397448,-3.14159265358979,5,-10,full_final,5,2501,0.785398163397448,3.14159265358979,30.9383319961094,20.2271582288066,30.9383319961094,7.40047520090941,14.394999968916,1.03153208312357,NaN,NaN,NaN,1.42677805379244,0.169956248937234,0.0155844917920856,-0.00215573232357513,3.14102790354892,1.64459758566151,1.63765896379971,6.27760011354555,1,1.31924412781789,21.1079060450863,0.195992563051401,20.6172321421592,426.427088951445,93.5875058452725,18.7175011690545,0.207726417071794,3.3236226731487,0.203826601341333,0.500781998553398,0.500170406456876,1.99918401241302,20,0,0,59.5977889349864,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:53:59
8,-0.785398163397448,-3.14159265358979,5,0,full_final,5,2501,0.785398163397448,3.14159265358979,30.459813076136,22.2015515326239,30.459813076136,7.71538827251305,15.6117843776292,1.15319554132895,NaN,NaN,NaN,1.41483281589401,0.262254483803951,-0.0207978166006516,-0.246844230485946,3.13183686732456,1.64588799778408,1.6458875369712,6.27604180971255,1,1.46443874785497,23.4310199656795,0.217895091937297,22.9212457001759,473.577467146141,103.998430327163,20.7996860654327,0.228530691919545,3.65649107071271,0.213789939856647,0.518436500296149,0.518428286059695,1.99971503019333,16,0,0,60.0078575485792,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:53:59
9,-0.785398163397448,-3.14159265358979,5,10,full_final,5,2501,0.785398163397448,3.14159265358979,30.4074142319928,20.116016024154,30.4074142319928,7.30779017843067,14.0423566515215,1.15422476250108,NaN,NaN,NaN,1.41821404266269,0.263404922631284,0.000463531655024804,-0.244867692978875,3.13815829753085,1.64525471612277,1.64524535214811,6.27765018144716,1,1.35983480297211,21.7573568475537,0.202269498420045,21.2775277759416,439.506689336514,96.5212289621531,19.3042457924306,0.214966799221247,3.43946878753995,0.207348402077877,0.513164297214514,0.513155643426357,1.9997678399086,17.5,0,0,59.289488708784,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
10,-0.785398163397448,-2.35619449019234,-5,-10,full_final,5,2501,0.83488843850193,3.14159265358979,30.9165262625229,21.5247569758882,30.9165262625229,7.05712187563705,13.3734535040778,1.16982233718876,NaN,NaN,NaN,1.32686028736243,0.15021896281788,1.11114964683871,0.0851061404033367,3.14063689707919,1.52964749102574,1.4990106015361,6.27437812486757,1,1.48291876454519,23.7267002327231,0.219994513390516,23.1420921383844,478.188801013546,104.998796445367,20.9997592890733,0.235672975993784,3.77076761590055,0.217105032642628,0.588544966466774,0.588414124177222,1.99977254867554,20,0,0,56.9851119014516,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:53:59
11,-0.785398163397448,-2.35619449019234,-5,0,full_final,5,2501,0.843473812415672,3.14159265358979,30.5351152834328,20.9783221748061,30.5351152834328,7.55928409821388,14.9424136855451,1.07549571960431,NaN,NaN,NaN,1.42766641775199,0.158824763617912,0.501486063724987,0.14290168306204,3.14109405676787,1.6335911464179,1.62533100047293,6.27711278596987,1,1.37837915529762,22.054066484762,0.205025405519436,21.5674325332739,445.681917849005,97.8593656178148,19.571873123563,0.219184398469296,3.50695037550874,0.209372585822163,0.601244145020141,0.601244130951205,1.99972325563431,18.5,0,0,59.957535675508,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
12,-0.785398163397448,-2.35619449019234,-5,10,full_final,5,2501,0.831448073335965,3.14159265358979,30.3997637784323,19.9009226970971,30.3997637784323,7.21005529992111,13.8272091069479,1.21014335082391,NaN,NaN,NaN,1.38902444873734,0.15910027525063,0.46277757187399,0.032023864202257,3.13443979422515,1.50189758207531,1.49100387938653,6.27613526979555,1,1.45298727005276,23.2477963208442,0.216129389787194,22.7355045141032,469.645102332345,103.138709935111,20.6277419870222,0.231676818875967,3.70682910201548,0.215256506928812,0.593104790863791,0.593031876462894,1.99975264072418,21,0,0,58.5226508419931,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
13,-0.785398163397448,-2.35619449019234,0,-10,full_final,5,2501,0.785398163397448,3.14159265358979,30.4884990360551,19.8416789321019,30.4884990360551,7.12456829471736,13.6105648605468,1.14485792689223,NaN,NaN,NaN,1.34294141889641,0.151115994837155,0.958290449042456,0.0972895084352017,3.13909432887241,1.55721078547073,1.53505330889068,6.27706033388247,1,1.46145606605296,23.3832970568474,0.217201874806177,22.8483234510113,472.133083104203,103.665087086223,20.7330174172447,0.232831258046701,3.72530012874721,0.215792149091063,0.594120524583629,0.59386641379216,1.99975222349167,21,0,0,57.4208688884563,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
14,-0.785398163397448,-2.35619449019234,0,0,full_final,5,2501,0.790716636119968,3.14159265358979,31.0269177275331,20.3138514584176,31.0269177275331,7.61404795367119,15.110670146782,1.09187310637435,NaN,NaN,NaN,1.41150543176181,0.146517612164343,0.62636114372448,0.116578267115461,3.14055154322788,1.62098470592754,1.60940791772914,6.27661353746523,1,1.35142527825621,21.6228044520994,0.201063656892083,21.150680540916,437.11377167582,95.9713991785858,19.1942798357172,0.214495091038482,3.43192145661572,0.207120781689565,0.598611926032801,0.598598570146841,1.99976032972336,19,0,0,59.7484546866983,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
15,-0.785398163397448,-2.35619449019234,0,10,full_final,5,2501,0.785398163397448,3.14159265358979,30.4362261166907,19.8029383697356,30.4362261166907,7.16107656917938,13.6258220909804,1.20324498708092,NaN,NaN,NaN,1.41536149886337,0.174458673097234,0.291799037257021,-0.0107317191898355,3.13169667720004,1.57801354782653,1.57471655908079,6.27580815950503,1,1.44809625000427,23.1695400000682,0.214953623048194,22.6118209649645,467.231418443335,102.590364642926,20.5180729285852,0.233184318907986,3.73094910252778,0.215955698655065,0.584837667886687,0.584834287270845,1.99976545572281,19,0,0,58.9343027893624,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
16,-0.785398163397448,-2.35619449019234,5,-10,full_final,5,2501,0.785398163397448,3.14159265358979,30.5434841552878,20.8462550760514,30.5434841552878,7.28592743781576,14.1349074923887,1.09857321208913,NaN,NaN,NaN,1.38424287123482,0.145897611599755,0.757525306893249,0.104970822878139,3.14050719737216,1.59986206983757,1.58337372506576,6.27461034456362,1,1.4708913013515,23.5342608216241,0.21887856772305,23.0247014041342,475.662439924884,104.457692664864,20.8915385329729,0.232360362543651,3.71776580069841,0.215573821482874,0.598759206642855,0.598720510934553,1.9997695684433,18.5,0,0,58.55365878626,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
17,-0.785398163397448,-2.35619449019234,5,0,full_final,5,2501,0.785398163397448,3.14159265358979,30.5164897827358,20.874169477858,30.5164897827358,7.52765285396764,14.87345040067,1.1241856669875,NaN,NaN,NaN,1.28864305702498,0.144006824337013,1.28864305702498,0.0674243173459953,3.12944886683627,1.47048130290826,1.434357479936,6.23896819749941,0.5,1.37366792974369,21.978686875899,0.203815234565137,21.440129868785,443.214454253749,97.297792081624,19.4595584163248,0.218426223178609,3.49481957085774,0.209010154384235,0.576593749599052,0.576355880264557,1.99976623058319,21,0,0,57.0797281618844,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
18,-0.785398163397448,-2.35619449019234,5,10,full_final,5,2501,0.785398163397448,3.14159265358979,30.4894963402244,19.4823407648925,30.4894963402244,7.11956562010836,13.4120571146236,1.17656574767514,NaN,NaN,NaN,1.42778433160453,0.209074916840073,0.111704182682485,-0.128110029925064,3.12254474162265,1.63086893898247,1.6305108400396,6.27702600160708,1,1.38160918979997,22.1057470367996,0.204625736308176,21.5253897497094,444.685303605643,97.650073714849,19.5300147429698,0.219807176079863,3.51691481727781,0.209669824285644,0.542466369335347,0.542465538156282,1.99974197149277,17,0,0,59.038267745497,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
19,-0.785398163397448,-1.5707963267949,-5,-10,full_final,5,2501,0.837422568939896,3.14159265358979,30.4416072048098,19.8733202456383,30.4416072048098,6.97947357696063,13.0253098253692,1.16001659983635,NaN,NaN,NaN,1.29442728590853,0.147742966330746,1.22142833076316,0.0527574806824323,3.12402627467319,1.36609494371455,1.36248229783212,6.23213702837099,0.5,1.45973720987546,23.3557953580074,0.217006473464302,22.8277684117608,471.322912249171,103.529203596739,20.7058407193478,0.232500319561318,3.72000511298109,0.21563873472144,0.563239161861368,0.563143735338458,1.99976807832718,17.5,0,0,56.0925832246784,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
20,-0.785398163397448,-1.5707963267949,-5,0,full_final,5,2501,0.848872646726752,3.14159265358979,30.5069078873444,20.2391855325352,30.5069078873444,7.00677337475081,13.1178505681423,1.21204906156415,NaN,NaN,NaN,1.3625091872777,0.147861040688947,0.697382608820632,0.0403571777190434,3.12333377997344,1.40131124896696,1.39300870397792,6.23321324983706,0.5,1.45501450907327,23.2802321451723,0.216427093419311,22.7668211354962,470.204310696023,103.269348562828,20.6538697125655,0.232867327259562,3.72587723615298,0.215808863237616,0.573524153184566,0.573470264003225,1.9997546672821,19,0,0,57.5313533677728,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
21,-0.785398163397448,-1.5707963267949,-5,10,full_final,5,2501,0.924648563917128,3.14159265358979,30.4337430042624,19.7286338665478,30.4337430042624,6.94094094423095,12.8266244876079,1.27238781578129,NaN,NaN,NaN,1.38812607322433,0.294143225744448,-0.102911518394051,-0.293095303045408,3.12039407889312,1.6438030587458,1.64377848385105,6.27606755891909,1,1.43332187999551,22.9331500799282,0.213321967907256,22.4401807134523,463.34057599842,101.775915211614,20.3551830423228,0.22594375209806,3.61510003356896,0.212576457820738,0.543500385716305,0.543497795620152,1.99976444244385,16.5,0,0,57.9264942273053,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
22,-0.785398163397448,-1.5707963267949,0,-10,full_final,5,2501,0.785398163397448,3.14159265358979,30.5093749196944,20.0441245381643,30.5093749196944,6.94821923008135,12.9444408152451,1.15581943774305,NaN,NaN,NaN,1.30240642941366,0.15291826391409,1.11541691316411,0.0605133567074967,3.12253568171665,1.35762550227636,1.35642562763464,6.23055535951723,0.5,1.45298603767568,23.2477766028108,0.21593479504305,22.7150343240552,469.04745292821,103.024527853716,20.6049055707433,0.23286762452433,3.72588199238928,0.215809000982039,0.563513534359668,0.563485532569926,1.99976998567581,17.5,0,0,56.1800354178473,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:01
23,-0.785398163397448,-1.5707963267949,0,0,full_final,5,2501,0.785989533410751,3.14159265358979,30.4952468842512,20.0257475645406,30.4952468842512,6.99514619798918,13.0853314014246,1.20972389057965,NaN,NaN,NaN,1.35822401270909,0.15460327818718,0.681350895917525,0.0533697788310942,3.12861583232089,1.40805290561933,1.39824427615519,6.23182231584658,0.5,1.44813307171242,23.1701291473987,0.215385332989376,22.6572342395135,468.005967853215,102.779899916508,20.5559799833016,0.231418001208532,3.70268801933651,0.215136236468213,0.575516870800112,0.575490836892134,1.99975115060806,18,0,0,57.4473940904742,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:32
24,-0.785398163397448,-1.5707963267949,0,10,full_final,5,2501,0.808489633235735,3.14159265358979,30.4648245420449,19.9859835731402,30.4648245420449,6.93492179619898,12.8206484591901,1.23789570870774,NaN,NaN,NaN,1.39307759599559,0.296994736381024,-0.0786060160737855,-0.295057762570056,3.11938188075229,1.64410227652505,1.64403577406704,6.27674419084658,1,1.40532741710467,22.4852386736747,0.209163435791861,22.0027282884271,454.387993493931,99.8016972011574,19.9603394402315,0.221776893759923,3.54843030015877,0.210607166905556,0.535582975236793,0.535506333033179,1.99977111816406,17.5,0,0,57.9903468033802,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:17
25,-0.785398163397448,-1.5707963267949,5,-10,full_final,5,2501,0.785398163397448,3.14159265358979,30.7117637049259,20.1829796848477,30.7117637049259,6.93740145794718,12.9054760710325,1.1513004474949,NaN,NaN,NaN,1.31007888594994,0.149595732351698,1.05744231265721,0.0515134263694643,3.11607167720004,1.35419330522556,1.35372035950068,6.23188668886294,0.5,1.44235738083622,23.0777180933796,0.214417525634783,22.5554267597405,465.682412850526,102.294930909904,20.4589861819809,0.228786421974045,3.66058275158472,0.213909523852513,0.560992216459283,0.560982681126631,1.99977201223373,19.5,0,0,56.2767096394017,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:01
26,-0.785398163397448,-1.5707963267949,5,0,full_final,5,2501,0.785398163397448,3.14159265358979,30.3910264780043,19.7236095780707,30.3910264780043,6.99307118603645,13.0758722886629,1.20271299709563,NaN,NaN,NaN,1.36085963935639,0.155003358500516,0.666700055930833,0.0538181299362257,3.11922214030429,1.4155277225476,1.40425994552154,6.2320068518268,0.5,1.45233978075264,23.2374364920423,0.21600426234064,22.7223418635782,469.286291722026,103.067516095669,20.6135032191337,0.232457243203077,3.71931589124923,0.215618757627009,0.575815516308833,0.575786219983847,1.99974983930588,19.5,0,0,57.4456485098244,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:46
27,-0.785398163397448,-1.5707963267949,5,10,full_final,5,2501,0.785398163397448,3.14159265358979,30.4549223622653,19.7399336906333,30.4549223622653,6.94231335713476,12.8365625731247,1.21219207890762,NaN,NaN,NaN,1.40520112501649,0.269055646496122,-0.0417468393673292,-0.258522886757607,3.12038263480132,1.64409042244678,1.64408713777491,6.27586537996401,1,1.40092022641782,22.4147236226852,0.208393070359282,21.9216905045925,452.669337505138,99.4301151730347,19.8860230346069,0.22117154937998,3.53874479007967,0.210319542306453,0.520797819123093,0.520789557935886,1.99975341558456,17.5,0,0,58.2396148900337,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:30
28,-0.785398163397448,-0.785398163397448,-5,-10,full_final,5,2501,0.83219562932224,3.14159265358979,30.6460618124825,19.8849407427327,30.6460618124825,6.80851591469697,12.5739885453106,1.10823105850024,NaN,NaN,NaN,1.42267531426816,0.183115602118442,0.221764032103185,-0.0414327156332978,3.12344774405425,1.60015269081843,1.59826510894034,6.27468997636904,1,1.52744842151621,24.4391747442593,0.226593486048317,23.8362641470946,492.254087476704,108.114556910016,21.6229113820033,0.242665378474966,3.88264605559946,0.220302237153854,0.577607879485122,0.577464675542346,1.99973744153976,18.5,0,0,58.2888182507309,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:14
29,-0.785398163397448,-0.785398163397448,-5,0,full_final,5,2501,0.907241244827912,3.14159265358979,30.4943516588114,19.6994620512818,30.4943516588114,6.8327168402389,12.6035951943588,1.17072512024175,NaN,NaN,NaN,1.41835398505959,0.241365509455563,0.00662153551895933,-0.209141854537221,3.13439878622954,1.64242051890272,1.6423765269763,6.27474338213076,1,1.50882316195636,24.1411705913017,0.224542974530186,23.6205627382181,487.706203850403,107.131325916749,21.4262651833498,0.235081856792004,3.76130970867207,0.216832588321961,0.50660601190896,0.506348925169756,1.99975657463074,16.5,0,0,58.3358323560705,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:32
30,-0.785398163397448,-0.785398163397448,-5,10,full_final,5,2501,1.41902172890001,3.14159265358979,30.9587761349378,21.4298993704841,30.9587761349378,6.12218829740474,11.8455359663879,3.29289938735962,NaN,NaN,NaN,1.23900998632484,0.592793617768592,0.00471671366867155,-0.592793617768592,3.1278901179131,1.53589189417865,1.53586434962417,6.25577545166016,2,0.720729857915596,11.5316777266495,0.108642649451653,11.428549580713,236.980074518927,51.9169812237102,10.383396244742,0.0789440004418575,1.26310400706972,0.125653492145549,0.345345831431727,0.345338539705333,1.99266505241394,17.5,0,0,54.3292352695409,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:17
31,-0.785398163397448,-0.785398163397448,0,-10,full_final,5,2501,0.785696647385634,3.14159265358979,30.984244645168,20.1958967596082,30.984244645168,6.76024846960953,12.4780159049274,1.08816398902179,NaN,NaN,NaN,1.42843728980133,0.193066885704138,0.182828641375108,-0.079106755578794,3.12254474162265,1.61502663250991,1.61387587536857,6.27599984804262,1,1.52841318723834,24.4546109958135,0.226543180792351,23.8309723384459,492.161055983686,108.08700422157,21.6174008443139,0.249195785448554,3.98713256717686,0.223246852362381,0.562053441556125,0.562036421649625,1.99975842237473,18.5,0,0,58.2936223344938,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:01
32,-0.785398163397448,-0.785398163397448,0,0,full_final,5,2501,0.790313161954655,3.14159265358979,30.9000402570264,20.403895508652,30.9000402570264,6.82651673279142,12.6013027086975,1.12288189730694,NaN,NaN,NaN,1.42623543096305,0.23870657692989,0.0353769767437408,-0.195241735551731,3.12050136725371,1.6415654469301,1.64149236809426,6.27578574815859,1,1.48536971121582,23.7659153794531,0.220239564177759,23.1678699989754,478.469329442923,105.089142232665,21.0178284465329,0.23303473328075,3.72855573249199,0.215886420731249,0.515327781024699,0.515325937858698,1.99973994493484,16.5,0,0,58.3870172995116,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:45
33,-0.785398163397448,-0.785398163397448,0,10,full_final,5,2501,1.3786269926619,3.14159265358979,30.84340052586,19.9542109547654,30.84340052586,6.80916832902108,12.6000706438746,1.39831490328861,NaN,NaN,NaN,1.36590474272394,0.315967846038451,-0.147187357820739,-0.315967846038451,3.12703940867587,1.64108809459667,1.64105610604977,6.27575761476626,1,1.55452436502496,24.8723898403994,0.231258486998975,24.3269940301354,502.232998075348,110.322830996301,22.0645661992602,0.246550301400162,3.94480482240259,0.222058686567385,0.560219707576319,0.560038319417897,1.99975210428238,17.5,0,0,57.3185668863846,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:30
34,-0.785398163397448,-0.785398163397448,5,-10,full_final,5,2501,0.785398163397448,3.14159265358979,30.5077983615597,20.1543997652162,30.5077983615597,6.69713148428849,12.3518395156447,1.10530326748767,NaN,NaN,NaN,1.42865483057526,0.192386403883459,0.175376778193902,-0.0822708405692509,3.11899885336821,1.61608333727111,1.61508971853064,6.27453881898989,1,1.54310315178516,24.6896504285625,0.228722930506548,24.0602688238315,496.892558163952,109.126766837006,21.8253533674012,0.255511762537959,4.08818820060734,0.226058294489699,0.5605125153101,0.560472670719457,1.99977838993073,19.5,0,0,58.1634289499716,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:14
35,-0.785398163397448,-0.785398163397448,5,0,full_final,5,2501,0.785398163397448,3.14159265358979,31.0873405148418,20.3040574397591,31.0873405148418,6.8110713981658,12.578397900157,1.10287046463519,NaN,NaN,NaN,1.43189288347354,0.216007325902166,0.0989734998839572,-0.149818811654688,3.11872467200225,1.63406495355001,1.63371128118425,6.27721769014467,1,1.50414590572015,24.0663344915224,0.222837429760072,23.4411497446493,484.210090962125,106.336346199687,21.2672692399374,0.239740329816278,3.83584527706044,0.218970468244591,0.534904367975485,0.534881397383586,1.99978351593018,19,0,0,58.4513168340888,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:34
36,-0.785398163397448,-0.785398163397448,5,10,full_final,5,2501,1.05127912840477,3.14159265358979,30.6526750615385,19.695762442441,30.6526750615385,6.82857935006225,12.5979217723872,1.2395567540233,NaN,NaN,NaN,1.39779961191327,0.275876475368215,-0.0639077319297655,-0.270390773822824,3.12079236506625,1.64454908035411,1.64454202094641,6.27603465715517,1,1.5545752382467,24.8732038119472,0.23141397067008,24.3433499718691,502.507563227522,110.396657826508,22.0793315653017,0.242905480750067,3.88648769200107,0.220411197877997,0.530334848106194,0.53006793621492,1.99973231554031,17,0,0,57.8843230858749,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:19
37,-0.785398163397448,-0.349065850398866,-5,-10,full_final,5,2501,0.82821048243751,3.14159265358979,30.4514385688904,19.830907734494,30.4514385688904,6.6724114873282,12.3068969518181,1.13631746790453,NaN,NaN,NaN,1.42405726960044,0.243111386854365,0.0357428915103359,-0.208108773941093,3.14106366633579,1.6432881145437,1.64328514748625,6.27765494981875,1,1.59031847568462,25.4450956109539,0.235591694532269,24.7828212525727,511.757777718631,112.394956094292,22.4789912188585,0.260658223764334,4.17053158022935,0.22832355277734,0.508721809980697,0.508610298484055,1.99975663423538,16.5,0,0,58.1490704241261,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:03
38,-0.785398163397448,-0.349065850398866,-5,0,full_final,5,2501,1.08334875224234,3.14159265358979,30.612934415497,19.6208507627856,30.612934415497,6.759727080381,12.4976953699614,1.20968773788551,NaN,NaN,NaN,1.38832154789971,0.297868042600812,-0.118172736793016,-0.297347646398633,3.13744434515899,1.64471372592012,1.64467382573656,6.27854663530459,1,1.56963083445083,25.1140933512133,0.233186858968048,24.5298470972306,506.464544037714,111.241589441462,22.2483178882924,0.257100183482202,4.11360293571523,0.226759865709168,0.54585270122564,0.545841271017302,1.99972689151764,16.5,0,0,57.6269794177389,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:48
39,-0.785398163397448,-0.349065850398866,-5,10,full_final,5,2501,1.0388073136208,3.14159265358979,29.3231702309949,21.3087123573921,29.3231702309949,6.08019531955796,11.7342305627781,3.04941952940822,NaN,NaN,NaN,1.19597481980902,0.61552716387933,-0.045722397752595,-0.61552716387933,3.13679772222547,1.53363382328411,1.53363190600592,6.25170642534365,2,0.714551524509445,11.4328243921511,0.107738130547892,11.3333996631576,234.906449426104,51.4805716711949,10.296114334239,0.0792442212643996,1.26790754023039,0.125892192978278,0.393261467533424,0.393254232840779,1.99699085950851,18,0,0,53.3072836463091,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:32
40,-0.785398163397448,-0.349065850398866,0,-10,full_final,5,2501,0.78625292613654,3.14159265358979,30.464009055177,19.8125508163445,30.464009055177,6.65823014564804,12.2717415906532,1.13554194052354,NaN,NaN,NaN,1.43207393999907,0.214737002585692,0.0895633270327203,-0.146912954480525,3.12259290217563,1.63713046431813,1.63692914934107,6.27739841142763,1,1.60875074959398,25.7400119935037,0.238354354653704,25.0734363869774,517.868269509499,113.72687998217,22.745375996434,0.264565214900269,4.23304343840431,0.230028352556926,0.531826354715476,0.531772399855808,1.9997279047966,18,0,0,58.1889665293727,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:16
