Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
1,-7.42506552727554,10,-7.42506552727554,10,-0.0440325774252415
2,-14.8933828291014,17,-11.1592241781885,27,-0.0876922532916069
3,-14.1880991477906,22,-12.1688491680559,49,-0.0760433301329613
4,0.429518315205738,12,-9.01925729724047,61,-0.0584983713924885
5,-6.07084691906911,13,-8.4295752216062,74,-0.0637032985687256
6,2.44251082228299,26,-6.617560880958,100,-0.0761545822024345
7,5.61464811294956,15,-4.87010245325692,115,-0.0487746447324753
8,-14.4616220892484,21,-6.06904240775586,136,-0.103614076972008
9,-12.0927081188327,15,-6.73833859787551,151,-0.0947770178318024
10,-5.99023034352836,18,-6.66352777244079,169,-0.0733776465058327
11,-15.4416366849495,19,-7.46518488820819,188,-0.0341997072100639
12,-11.0100143413163,18,-7.07684803942967,206,-0.114424869418144
13,-9.31130598405971,20,-6.58916872305658,226,-0.0873279348015785
14,-6.14854129766237,16,-7.24697468434339,242,-0.160580217838287
15,-36.5055490680774,14,-10.2904448992442,256,-0.121956959366798
16,-11.3118685985235,11,-11.6658828413249,267,-0.0776659846305847
17,-12.3302320781251,21,-13.4603708604323,288,-0.0949809178709984
18,1.35540283257857,21,-11.8786683682496,309,-0.0678954273462296
19,0.0827459177713301,24,-10.6611229645892,333,-0.0387402027845383
20,1.58436110050743,12,-9.90366382018565,345,0.0064343623816967
21,-25.1809210307614,21,-10.8775922547668,366,-0.136236444115639
22,8.48304128011242,27,-8.92828669262397,393,-0.168448746204376
23,-12.2420870976497,9,-9.22136480398297,402,0.0488739721477032
24,-10.4003660381814,13,-9.64654727803487,415,0.0371180027723312
25,6.00946936454883,26,-5.39504543477224,441,-0.0803886651992798
26,0.926004991808011,16,-4.17125807573909,457,-0.0946882143616676
27,-10.4139946661404,12,-3.97963433454062,469,-0.05983841791749
28,-9.19482796826357,18,-5.03465741462484,487,-0.0441961474716663
29,-5.68329004301626,25,-5.6112610107036,512,-0.0702731013298035
30,-14.2590029403879,11,-7.19559741479312,523,0.0218962281942368
31,-0.431480181317969,20,-4.72065332984878,543,-0.0848081931471825
32,-7.07743355678676,11,-6.2767008135387,554,-0.133411556482315
33,0.845211846895809,17,-4.96797091908415,571,0.0145117733627558
34,-0.653071504581237,16,-3.99324146572414,587,-0.0527596510946751
35,-3.45825697178857,12,-4.94001409935788,599,-0.0815069973468781
36,-5.31586150810769,12,-5.56420074934945,611,-0.0592522174119949
37,-2.85295863338473,16,-4.80809714607388,627,-0.207777142524719
38,-15.8470343702159,20,-5.47331778626912,647,-0.0866866186261177
39,-8.16590473156296,19,-5.72157925512379,666,-0.179313868284225
40,-34.6763586741774,14,-7.76331482850274,680,-0.100609660148621
41,-5.15492136100666,26,-8.23565894647161,706,-0.146584898233414
42,-12.8097009382858,23,-8.80888568462152,729,-0.0782966613769531
43,-14.6167488250991,23,-10.355081751821,752,-0.0793298110365868
44,-3.47096679496405,16,-10.6368712808593,768,-0.122167482972145
45,-9.22747243081447,16,-11.2137928267619,784,0.0238647218793631
46,-8.06653538325976,20,-11.4888602142771,804,-0.155670881271362
47,5.30306731367715,23,-10.6732576195709,827,-0.128271758556366
48,-12.1696867293776,18,-10.3055228554871,845,-0.0602137744426727
49,-19.0895711044173,18,-11.3978894927725,863,-0.0712821260094643
50,-3.42205413144954,21,-8.27245903849971,884,-0.0407805293798447
51,-12.2189750050975,21,-8.97886440290879,905,-0.0766199305653572
52,-8.68585259160658,14,-8.56647956824087,919,-0.0318454429507256
53,0.890559862826811,14,-7.01574869944829,933,0.0514051504433155
54,-6.18116981564059,21,-7.28676900151594,954,-0.0552757568657398
55,-14.4753517095632,11,-7.81155692939082,965,-0.0605399869382381
56,-3.28555275387621,25,-7.33345866645246,990,-0.0732601583003998
57,9.7538537083912,30,-6.88838002698106,1020,-0.0821070447564125
58,-5.78047718112866,19,-6.24945907215616,1039,-0.0595426633954048
59,-11.9137420542511,21,-5.53187616713954,1060,-0.0823245421051979
60,-23.0056027497829,20,-7.49023102897288,1080,-0.105688832700253
61,-14.1992207557177,20,-7.68825560403489,1100,-0.0926868468523026
