NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
297,0,1.64527088023656,3.14159265358979,8.68438824924611,1.78762524827993,1.76845736397335,6.23547268917658,1.13804713804714,0.000913058391485213,0.511647861420426,0.102329572284085,0.000475361361328297,0.00959515833985888,0.0781589498534233,0.325397014099343,4.94612794612795,68.3653523653875,-68.3653523653875,TD3,full_final,NaN,mathworks_style_single_run,NaN,09-Jul-2026 03:27:58
