CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,DActionEnergy,DTorqueCommandEnergy,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
155,0,0.349065850398866,-5,0,post_stage_full,0.085,1701,1.59002321797522,0.429185105457477,40.6148032019999,0.0218455946875141,0.00679339232349587,0.071283661594244,NaN,NaN,0.257084667388718,0.838605669308564,-0.0560145689445046,-0.838605669308564,0.429185105457477,0.0533303973915283,0.0076784362124979,0.00710988770109749,0.747917180917553,15.9595841119722,0.0477010678501499,8.01377878683525e-05,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:45:32
156,0,0.349065850398866,-5,10,post_stage_full,0.05,1001,1.83126379715677,0.453604495644375,77.4933241652373,0.0173514874512319,0.00660269553592966,0.0295472626881179,NaN,NaN,0.346892601696109,0.591269616044892,0.346892601696109,-0.591269616044892,0.453604495644375,0.05,0.00684830250000001,0.0060194474751336,0.633209464839826,19.7925241651345,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:45:36
157,0,0.349065850398866,0,-10,post_stage_full,0.915,18301,1.6036993321875,0.581870263975155,37.0063541455284,0.137506584547575,0.0432371798265354,0.604043483293161,NaN,NaN,0.0560196907519312,0.836693333186889,0.0354609673331634,-0.836693333186889,0.115607438804353,0.11421387242526,0.0168660463578704,0.0156930003379215,1.65080871404828,35.1861829338404,0.12768100822262,0.000195282854483635,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:45:42
158,0,0.349065850398866,0,0,post_stage_full,0.365,7301,1.60019029785209,0.349888016365798,16.401699293707,0.0272864451464908,0.00455892590520748,0.323263300064534,0.36165,NaN,0.0747719825157493,0.885641158257718,0.0554265548315937,-0.885635040046615,0.349888016365798,0.0655906878813666,0.00910808319872197,0.0078794200769971,0.828867332228492,17.9123372798322,0.14692110045195,0.000220573334509278,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:45:47
159,0,0.349065850398866,0,10,post_stage_full,0.05,1001,1.75909772388957,0.447686349086038,82.0016330730474,0.0155091726108447,0.00577681989664392,0.0253851350638869,NaN,NaN,0.310136869609288,0.508074175963719,0.293000772044592,-0.508074175963719,0.447686349086038,0.05,0.00684830250000001,0.00596516465196224,0.627499240180117,19.4442512650728,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:45:52
160,0,0.349065850398866,5,-10,post_stage_full,0.15,3001,1.6461948356077,1.15864407141117,71.795543815071,0.0706302320981579,0.0391221294300843,0.10523251460348,NaN,NaN,0.470962511470864,0.701590599629261,0.302246005789735,0.394215801943882,1.15864407141117,0.10350986621504,0.0149547524678159,0.0133510811965326,1.40445298582855,36.57415549985,0.0838611388074181,0.000134509546759454,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:45:57
161,0,0.349065850398866,5,0,post_stage_full,0.4,8001,1.57262026726292,0.506063552541054,30.6880439173583,0.0759850987072504,0.0211977066350376,0.343872041918794,NaN,NaN,0.189962205802842,0.859670934696852,0.106779074101497,-0.799520311247791,0.506063552541054,0.108427523044051,0.0158619516183396,0.0144458326632787,1.51961421835936,32.2132518938074,0.142391557838781,0.000224017986423152,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:02
162,0,0.349065850398866,5,10,post_stage_full,0.05,1001,1.59982455920104,0.445153453686079,76.1051237801337,0.0153982826959723,0.0056393315664061,0.0210575652269652,NaN,NaN,0.307999588546622,0.421529687131773,0.256781140692087,-0.409820137176424,0.445153453686079,0.0499990272835663,0.00684816701898899,0.00600849412450821,0.632057238607044,19.055367449988,5.43251843510006e-11,7.60500008251676e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:07
163,0,0.785398163397448,-5,-10,post_stage_full,0.115,2301,1.82273901171499,0.812171433182677,70.9797144638608,0.0752345761449994,0.0519646446983986,0.0417791674802657,NaN,NaN,0.65416060013294,0.363535297310375,0.65416060013294,-0.125077020936007,0.812171433182677,0.103145494783495,0.0145977462257084,0.0134880982756067,1.41886635377848,37.2935297000023,0.0206580006340486,3.23460983471644e-05,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:11
164,0,0.785398163397448,-5,0,post_stage_full,0.055,1101,1.67028803539206,0.7870562703861,59.1433775049693,0.0362289565641431,0.0245873372581744,0.0302955440947374,NaN,NaN,0.658677193227792,0.551086308730648,0.658677193227792,-0.551086308730648,0.7870562703861,0.0549999645352659,0.00760879615389857,0.00707316130182576,0.744053785859383,21.5878334206956,1.63957736276643e-14,7.60498096171729e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:16
165,0,0.785398163397448,-5,10,post_stage_full,0.065,1301,1.72207104404562,1.38655274601589,47.8202922309459,0.0680680699092403,0.0727874579549228,0.039705776511577,NaN,NaN,1.04723087904651,0.611050396428565,1.04723087904651,-0.611050396428565,1.38655274601589,0.065,0.00912980250000001,0.00885419595013894,0.931407858002781,25.709588523947,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:21
166,0,0.785398163397448,0,-10,post_stage_full,0.31,6201,1.57447040961365,0.785398163397448,47.5384651574795,0.0424504037595937,0.0134301880443064,0.283582987693383,NaN,NaN,0.136981671323007,0.914763262227459,0.107869853239729,-0.914763262227459,0.785398163397448,0.0811695824862226,0.0118571188703467,0.0109647057252644,1.15342072060638,24.3961265714624,0.0828040184621938,0.000133517178493751,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:26
167,0,0.785398163397448,0,0,post_stage_full,0.06,1201,1.64256365298704,0.786754702553414,69.4094648887847,0.0368227201546506,0.0244024833162169,0.0271093923250667,NaN,NaN,0.613622944301081,0.45213083124715,0.613622944301081,-0.452100262512526,0.786754702553414,0.0535565848533149,0.00726090278541262,0.00664549577984209,0.699065959746703,20.4661330204826,0.000639385142418458,6.01037938608666e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:31
168,0,0.785398163397448,0,10,post_stage_full,0.07,1401,1.71916637365633,1.31792567413977,47.7036249913821,0.0714093910762688,0.07395619112019,0.0390791671585107,NaN,NaN,1.02015666198726,0.55848888390938,1.02015666198726,-0.55848888390938,1.31792567413977,0.07,0.0098903025,0.00960362632803854,1.01024340071411,27.4114257911389,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:36
169,0,0.785398163397448,5,-10,post_stage_full,0.055,1101,1.62801493844428,1.10471827200358,61.5311846841531,0.0284537259741442,0.0184653782477441,0.0265724692494308,NaN,NaN,0.517728953406525,0.483436323758255,0.133001544910531,-0.467981911505267,1.10471827200358,0.0549704963996209,0.00760029445848475,0.00686803025060726,0.722475240037581,21.1663445862184,1.33595979043832e-07,7.52479232153212e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:41
170,0,0.785398163397448,5,0,post_stage_full,0.095,1901,1.80323800058799,0.838533516701998,66.1600339948499,0.0666177009514724,0.0491016935218713,0.0356353764318387,NaN,NaN,0.701169361301378,0.375386190235175,0.701169361301378,-0.250580577750546,0.838533516701998,0.0701885025790037,0.00982133956220393,0.00898195744829166,0.94484759482358,26.8098185584263,0.00915001808039823,1.95694938990354e-05,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:46
171,0,0.785398163397448,5,10,post_stage_full,0.075,1501,1.69779017585929,1.2478721072828,47.7824697305615,0.0746177970943345,0.0749826220276899,0.0376429214939117,NaN,NaN,0.994918439055317,0.502136792116032,0.994918439055317,-0.490233202990982,1.2478721072828,0.075,0.0106508025,0.0103474257362173,1.08848659947059,29.0387228428982,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:51
