CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
1,0,-0.785398163397448,0,0,short_final,5,100001,0.76897708129891,3.14149427324528,23.6224268787047,0.791263793989098,1.35949164025719,0.548215776604924,1.4178,1.4178,1.12031190169505e-08,0.0266275108004261,2.63525628742022e-09,-0.0266275108004261,3.1984951821121e-08,1.51242993042415e-08,1.48394229633271e-08,6.73533477879573e-08,9,0.0385345250782855,0.00592171831038549,0.00536603252778974,0.564474164658998,12.0214917713606,2.57339178123068,0.514678356246137,0.0254148561047377,9.96708426371771e-05,0.0712949592955035,1.19122818069439e-07,1.19122818069439e-07,6.85453414916992e-07,72.5,0,0,1.85971394913105,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:37:36
2,0,-0.349065850398866,0,0,short_final,5,100001,0.97376773920313,3.1413381823552,27.9364391242866,4.82731822767348,8.67845472728741,1.94313148695888,NaN,NaN,0.793755232901516,0.315363506087726,-0.228782272231734,0.248402069216575,2.68424452996837,1.24952461873905,1.2214985595603,6.28238063201804,1.5,0.213801712697718,0.0325891529865,0.0296278568248517,3.11667132937297,66.4380233314398,14.2172697293049,2.84345394586098,0.139611852369839,0.000534590291163072,0.167099881729364,0.211722875437945,0.210926773761882,1.9611177444458,19,0,0,39.9394534776181,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:37:36
3,0,-0.0872664625997165,0,0,short_final,5,100001,0.191771105538114,0.0873026138446322,4.59908591663121,0.0128491302194377,0.000368545955332524,0.169698861580248,0.25985,0.3953,1.3440165049776e-08,0.0266274981426464,2.08762814672206e-09,-0.0266274981426464,3.88901675307807e-08,1.56505496782094e-08,1.53827571314746e-08,6.7974830653128e-08,8,0.00141434045875145,0.000239408416463915,0.000192474995368792,0.0202472052984927,0.445410584523261,0.0919257281221433,0.0183851456244287,0.00200183297837941,8.82633153467972e-06,0.0200091627929777,1.26377435698188e-07,1.26376749700757e-07,8.86619091033936e-07,75,0,0,0.110767585280513,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:37:36
4,0,0,0,0,short_final,5,100001,0.0266275814535785,0.0043739012707027,0.268653663572692,0.001179260385013,2.66885814208885e-06,0.125295758219081,0,0,2.41060687374132e-08,0.0266275143339428,-3.91704480452399e-09,-0.0266275143339428,4.47656143265363e-08,2.20782854217559e-08,2.20383668378845e-08,8.89622375765953e-08,8.5,2.64359854243261e-06,4.70564925767786e-07,3.92545639549543e-07,4.12934269085646e-05,0.000915011398389425,0.000188073502111019,3.76147004222037e-05,2.89422955203705e-06,1.44289872448048e-08,0.00076081923635474,1.33437898141441e-07,1.3343582638368e-07,7.22706317901611e-07,65.5,0,0,0.065007434506532,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:37:36
5,0,0.0872664625997165,0,0,short_final,5,100001,0.182137692029486,0.0873029392773756,4.46681091511007,0.0101710623676181,0.000277803005794504,0.181616098014492,0.23005,0.4942,1.4375178272685e-08,0.0266275167376419,2.53188261499556e-11,-0.0266275167376419,4.24101878060412e-08,1.48031630660998e-08,1.47731071611803e-08,7.15261632144859e-08,11.5,0.000750590330902311,0.000134161663241825,0.00011241477226984,0.0118253540849272,0.258269900041567,0.0537236075485184,0.0107447215097037,0.000791153098471958,4.0082033525197e-06,0.0125789753038311,1.16776694091793e-07,1.16776579513013e-07,9.01520252227783e-07,69.5,0,0,0.111241030084061,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:37:36
6,0,0.349065850398866,0,0,short_final,5,100001,0.652488959860879,3.14132302760692,21.9528896484888,0.728914412063269,1.23256319516556,0.401255062064434,1.15195,1.15195,1.41051380677058e-08,0.0266275002220159,4.96225392149421e-10,-0.0266275002220159,3.69277100238516e-08,1.91222138602184e-08,1.9022495203654e-08,7.98687196379433e-08,6,0.0087187460736135,0.00137474127340446,0.00127322920188195,0.133936010717362,2.90314410407869,0.612713419616546,0.122542683923309,0.00425953102010245,1.86278664843304e-05,0.0291874322957755,1.41504273761715e-07,1.41503570448433e-07,8.27014446258545e-07,72,0,0,1.65901009792226,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:37:36
7,0,0.785398163397448,0,0,short_final,5,100001,1.19176726093183,3.14155239404565,26.6716385185197,4.70910594462164,8.46742013168272,2.10608099514162,NaN,NaN,1.14465217943583,0.259337038301841,0.0783513031833815,0.206239138796902,3.14150060984752,1.34714130033902,1.32407598921993,6.28275126946087,2,0.174472781696035,0.0265548255357361,0.0242003956753529,2.54573524527053,54.2136973056136,11.6114200915516,2.32228401831032,0.111657994537421,0.000425456074104135,0.149437608745202,0.241449491737201,0.240806593549615,1.93074953556061,26,0,0,49.0853848637895,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:37:36
