NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
7,0,0.223310352830682,3.14120991236634,1.49283724744323,0.318622933472742,0.318444268908222,1.79492236194932,3.14285714285714,0.00176310737185745,0.853761129820071,0.170752225964014,0.00184661867762831,0.0153152713673712,0.020438226063448,0.140610191438879,65.8571428571429,11.6471071211947,-11.6471071211947,TD3,short_fixed_workspace,NaN,,NaN,30-Jun-2026 07:10:10
