NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
297,0.0471380471380471,0.576331772306864,3.14159265358979,3.1521803281856,0.740127374199664,0.698794441159837,3.16024223836324,4.5064074460801,0.0187012904624583,8.97175146807011,2.28870654122659,0.0877154832444054,0.121557854523007,0.123739540309046,0.9420822031219,47.5679824769079,70.7013980195217,-70.7013980195217,TD3,full_final,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:41:43
