CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
73,-0.785398163397448,1.5707963267949,-5,-10,full_final,5,100001,0.911587120656747,3.14151627482291,28.1019383498773,5.34714421154011,9.73124882292162,1.75301959934099,NaN,NaN,1.16075327295011,0.248979587032945,0.00306629414931669,0.129630099229598,3.14112680895125,1.47893760991674,1.47831054136032,6.28261368134027,2,0.273664762767592,0.0417584021762468,0.0380545833106339,4.00311198533951,84.8592798075811,18.2342520633783,3.64685041267566,0.172234498380386,0.000661624202491024,0.185598759899082,0.274264982128276,0.274105785049987,1.95482045412064,20.5,0,0,50.5125266346783,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:23
74,-0.785398163397448,1.5707963267949,-5,0,full_final,5,100001,0.816543864210329,3.14144740349133,23.3545529311544,1.50730283575058,2.85302914428933,0.482026361935243,1.434,1.4878,1.32406647763494e-08,0.0266275161801761,-4.14653327550164e-09,-0.0266275161801761,3.38107790653908e-08,1.86857458717775e-08,1.81997400402175e-08,7.80180631210214e-08,7,0.04589819938464,0.00712077243081249,0.00658499400793748,0.692701539296502,14.7858074595205,3.1645999577347,0.63291999154694,0.0233986175854165,9.59560585889893e-05,0.0684085047131076,1.33280868827468e-07,1.3327747044342e-07,7.15255737304688e-07,81.5,0,0,3.2586176474953,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:04
75,-0.785398163397448,1.5707963267949,-5,10,full_final,5,100001,0.923150526572152,3.14159191438084,26.7252261843845,5.19554941374253,9.57748514230317,1.92910900773994,NaN,NaN,1.23674143588344,0.355499868710101,-0.0566871370442126,0.281567304306877,3.14153078082473,1.52025947882393,1.52014016575829,6.28288791856619,1.5,0.207019672285845,0.0316017217465984,0.028923484691206,3.04257564141549,64.6012136987759,13.8583905956758,2.77167811913515,0.124896856287793,0.000480621471264608,0.15804863573457,0.273159126074328,0.273157096008689,1.93079215288162,30,0,0,51.8135179872454,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:46
76,-0.785398163397448,1.5707963267949,0,-10,full_final,5,100001,0.963975090077935,3.14154040588527,27.216837891517,4.99453349257751,8.86470697108973,2.06684248772937,NaN,NaN,0.70662811951585,0.312846441076089,0.0552660585643061,0.259649546130629,2.3058834874233,1.16320699159206,1.15025520476477,6.28238570334299,1.5,0.162944642791118,0.0247853660877792,0.0226713657841008,2.38489054928082,50.9263366474614,10.8901429288384,2.17802858576768,0.0994143087895957,0.000379114283054692,0.141006601823884,0.206688305864821,0.206227224029737,1.95034003257751,24,0,0,36.6966766239106,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:28
77,-0.785398163397448,1.5707963267949,0,0,full_final,5,100001,0.785398169249355,3.14152261876588,20.2818866506889,1.49472553945954,2.83731634908603,0.468651138089039,1.4358,1.4358,1.29946934348865e-08,0.0266274861991165,4.59994610385463e-09,-0.0266274861991165,4.1486395208068e-08,1.73394390299279e-08,1.73353363624237e-08,7.90662197935887e-08,7,0.0182732367410345,0.00286781618051673,0.0026912163099688,0.28309967757726,6.26407040859319,1.31099532256503,0.262199064513007,0.0072987139349938,3.21762033480949e-05,0.0382065804148807,1.35770321621902e-07,1.35769434671697e-07,7.37607479095459e-07,84.5,0,0,3.22477610831394,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:56
78,-0.785398163397448,1.5707963267949,0,10,full_final,5,100001,0.984310525184812,3.1415756137823,27.4230413597945,5.14891788328783,9.48484716745334,1.82603658649659,NaN,NaN,1.12871792878138,0.236208489876067,0.053642168816841,0.125298885882502,3.14135682563351,1.43442556534147,1.42959912454977,6.28239298235675,2,0.244089747460102,0.0371726600783991,0.0338339377103201,3.55912559740382,75.6383748903699,16.2215565375438,3.24431130750876,0.156966807077595,0.000599198032140154,0.177181718626722,0.258817721427639,0.25823781543324,1.92588025331497,20,0,0,49.5110768380979,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:39
79,-0.785398163397448,1.5707963267949,5,-10,full_final,5,100001,1.0603760075782,3.14150253474866,27.6646475936439,4.89667300955557,8.71897122092511,2.10921138201616,NaN,NaN,1.00943128566341,0.241981962496454,0.184802265927159,0.170997332896516,3.14150253474866,1.17856386358911,1.17581463661741,6.28238322771571,1.5,0.182183519610878,0.0278106882604708,0.0253865554875041,2.67051208284066,56.7864643668473,12.171765153073,2.4343530306146,0.11301710522569,0.000434861895586866,0.150344341580046,0.207294148348571,0.207027259495898,1.95649325847626,31,0,0,46.7579304632021,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:21
80,-0.785398163397448,1.5707963267949,5,0,full_final,5,100001,0.785398163397448,3.14150262842203,21.4717086797035,1.49841122993046,2.83340284911508,0.454588464148686,1.42775,1.44485,1.35705974162133e-08,0.0266274986490951,-3.4028719994457e-10,-0.0266274986490951,3.92720633790589e-08,1.98416236269656e-08,1.96222581190048e-08,7.68116152904952e-08,4.5,0.0250592711345569,0.00381191262265616,0.00349124752354071,0.367258122134463,8.00927068079556,1.68946162906732,0.337892325813463,0.0153913437167069,5.85454586372954e-05,0.055482147969787,1.5106826403123e-07,1.51067514477824e-07,8.64267349243164e-07,65.5,0,0,3.22600541883155,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:03
81,-0.785398163397448,1.5707963267949,5,10,full_final,5,100001,0.939246271147152,3.14155144810857,28.2471920981593,5.28969758330694,9.72196804827566,1.77181920735108,NaN,NaN,0.902708201375824,0.271745033294802,0.0236516981515156,0.139430435559866,2.71967648645335,1.24779226006678,1.24074436706559,6.28225160605042,1.5,0.267258459845363,0.0406794627005446,0.0370144325998808,3.89369442207819,82.7637229234102,17.7516050871164,3.55032101742328,0.172010281014799,0.000655676397214964,0.185477912978768,0.193358928863508,0.193197389125297,1.85811531543732,16.5,0,0,43.1387537014341,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:46
82,-0.785398163397448,2.35619449019234,-5,-10,full_final,5,100001,0.951976264429949,3.14158622319914,27.2759367273308,5.50781151912374,10.1208820381297,1.78023236564347,NaN,NaN,1.22255337487509,0.321825703912778,-0.0635752918670835,0.239506844935771,3.14150419129612,1.51454511888423,1.51399582228183,6.28277825569437,1.5,0.252994486654148,0.0386304579486632,0.0351491445882789,3.69747740573611,78.5566696760265,16.8507793282046,3.37015586564092,0.162641787817875,0.000625951005924195,0.18035619635481,0.243624322139032,0.243622198667077,1.84537315368652,23.5,0,0,52.0841067682923,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:28
83,-0.785398163397448,2.35619449019234,-5,0,full_final,5,100001,0.954963310039785,3.14152747387063,26.8388362792248,5.93358657238678,11.2707386364605,1.85907805243222,NaN,NaN,0.873904857627159,0.262494499981366,0.334469901443784,0.201016463965724,3.14152747387063,1.12983942788918,1.12914864852716,6.28228543677086,1.5,0.246083083897581,0.0375575675307405,0.0342214326629489,3.59988772259817,76.6437178727071,16.4238217699093,3.28476435398187,0.155436862707179,0.000598387362829876,0.176316115376433,0.199379039823883,0.199378282312148,1.92613977193832,31.5,0,0,46.001412522423,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:57
84,-0.785398163397448,2.35619449019234,-5,10,full_final,5,100001,1.42847471329958,3.14158751244794,24.0678034790106,5.0778303311263,9.83623417732086,3.02620333593167,NaN,NaN,1.22261096246921,0.375771349326297,0.0749005064155024,0.373313791496785,3.14158751244794,1.10845294552519,1.10823369071272,6.28220604591528,1,0.132138555479926,0.0202192011467831,0.0184795292884361,1.94393470489794,41.6098263455016,8.8838990070968,1.77677980141936,0.0808525936758235,0.000313488429592465,0.12716335452938,0.100016870098772,0.100014545310037,0.955137938261032,31.5,0,0,51.8388523541388,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:40
85,-0.785398163397448,2.35619449019234,0,-10,full_final,5,100001,1.11484694988525,3.1415444276441,26.2573622525285,5.03168259552735,9.22505729502159,2.15762333545908,NaN,NaN,1.25958503379724,0.408172004029064,-0.0562314889325736,0.36153087471253,3.1415444276441,1.51155251198326,1.51089215895324,6.28246619251956,1.5,0.180266455607908,0.0275188943009653,0.0250678401632233,2.63698515852447,56.312468516906,12.0412190648177,2.40824381296355,0.114754824224828,0.000441369061403602,0.151495758504868,0.253377121774671,0.25331482093891,1.90377616882324,31.5,0,0,52.0555819393884,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:22
86,-0.785398163397448,2.35619449019234,0,0,full_final,5,100001,0.962150436010918,3.14155342704217,25.2937003733505,6.11829800525687,11.8673696031195,1.93894409125851,NaN,NaN,0.74910459030394,0.393334012709079,-0.502257052294957,0.350934600455867,3.02385072237803,1.3106922971997,1.26679679978263,6.28223488907131,1.5,0.245569424016778,0.0374717962707144,0.0339008316906559,3.56616243951673,76.3067250900896,16.2945098127297,3.25890196254594,0.167726416914448,0.000644543757878072,0.183153715176323,0.177090247130084,0.176226122309523,1.6811643242836,17,0,0,43.3275761989724,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:04
87,-0.785398163397448,2.35619449019234,0,10,full_final,5,100001,1.0549601828843,3.14154803045198,25.2361469219264,5.51000321326436,10.3400834373775,2.12745214868633,NaN,NaN,0.977429764851103,0.245067937638374,0.252011465936809,0.195137685912724,3.14120822683458,1.12419991185968,1.12368890920633,6.28227085523182,1.5,0.151631925300834,0.0231168561651503,0.0211379490111074,2.22358437986666,47.5970409899682,10.1609477289613,2.03218954579226,0.0932641157699449,0.00035731993679482,0.136575338747479,0.186602710722704,0.186414509484874,1.857761323452,27.5,0,0,47.3498091385449,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:46
88,-0.785398163397448,2.35619449019234,5,-10,full_final,5,100001,0.785398163397448,3.14150681630546,26.2552018788351,1.76980993169887,3.43015691661274,0.608511812219885,1.8267,1.8267,9.06516121087161e-09,0.0266274943991033,5.00104445189264e-09,-0.0266274943991033,2.64613246869772e-08,1.92199565257526e-08,1.78037607004919e-08,7.67507111198995e-08,8,0.0560391943565003,0.0085711387413561,0.00777253834650079,0.817624020670687,17.6309865613859,3.7487044159973,0.74974088319946,0.0372581032178811,0.00014405280147263,0.0863227701338192,1.26869209194514e-07,1.26866852358993e-07,7.37607479095459e-07,74.5,0,0,3.84837914727398,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:27
89,-0.785398163397448,2.35619449019234,5,0,full_final,5,100001,1.16600013613535,3.14156938262027,24.1749541239142,5.56465191196651,10.9264035227294,2.6795007559266,NaN,NaN,0.763605769902869,0.610472740558759,-0.62792240496162,0.610472740558759,3.14118908626023,1.37915082053949,1.33837945204542,6.28242995939907,2,0.176542507916431,0.0268226501388495,0.0243108285235388,2.5573521129298,54.8989829539611,11.700801385276,2.3401602770552,0.117447946357213,0.000449157961221991,0.153263137353515,0.169125375009908,0.168235457221801,1.55850857496262,18.5,0,0,43.4612909087429,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:42
90,-0.785398163397448,2.35619449019234,5,10,full_final,5,100001,0.808487275109428,3.14154169125831,26.0857345328282,2.04225381997773,3.88323315058178,0.69803924357493,1.9289,1.9289,1.13128559628968e-08,0.026627511766685,-2.29618023331455e-09,-0.026627511766685,4.33355958014001e-08,1.88506981299693e-08,1.54866685210818e-08,7.40458308001735e-08,6.5,0.0497147923050362,0.00756407175841744,0.00692532584469476,0.728502389974462,15.5699620434394,3.33143411477321,0.666286822954642,0.0298104613897146,0.000113476871875448,0.0772145859144689,1.54823419627983e-07,1.54823333206121e-07,9.83476638793945e-07,69.5,0,0,4.43720128340147,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:24
91,-0.785398163397448,3.14159265358979,-5,-10,full_final,5,100001,0.942897870373569,3.14159265358979,28.0968191911382,5.62976752002335,10.5090907340741,1.78862945649404,NaN,NaN,1.1832380874271,0.334075082184166,-0.111364086307635,0.291939520180073,3.14151647188364,1.51541272685441,1.51344574267146,6.28302257623118,1.5,0.279928879019578,0.0427188018179916,0.0387678248778547,4.07814068406098,86.6350585078461,18.5914686183141,3.71829372366282,0.184075248990208,0.000707105986975681,0.191872483170572,0.277888474385475,0.277888094192766,1.96330416202545,26,0,0,51.5484781836408,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:06
92,-0.785398163397448,3.14159265358979,-5,0,full_final,5,100001,0.979107582429867,3.14159265358979,25.6020712905926,6.27443207983476,12.5165346963014,1.89573946148703,NaN,NaN,0.973662393005716,0.240408857771538,0.238596144540536,0.175412994691515,3.14155601516945,1.15252522372006,1.15081988869368,6.28223538044849,1.5,0.346758797916744,0.0528518885367902,0.0475121454873327,4.99799032082396,106.391579815885,22.8078569561691,4.56157139123383,0.250684544879834,0.000958727935339238,0.223912726248346,0.183329088596626,0.183027695245999,1.84860152006149,40.5,0,0,48.7075814954113,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:48
93,-0.785398163397448,3.14159265358979,-5,10,full_final,0.19,3801,1.59624425338466,3.14159265358979,14.9658812537015,0.465304736569502,1.16637002869675,0.212530767151524,NaN,NaN,2.44899626564929,1.11860199006548,-2.44734323084078,-1.11860199006548,3.14159265358979,2.47769393041339,0.386624266265303,6.28268531574822,5.26315789473684,0.0463102438708255,0.00711430975334714,0.00632210797186549,0.665047518407941,14.2098016457934,3.04002817549695,16.0001482920892,0.0362224882251829,0.000141298387968706,0.436628760927843,0.493606385107371,0.492106502636604,1.7907018661499,42.1052631578947,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:31
94,-0.785398163397448,3.14159265358979,0,-10,full_final,5,100001,0.785406348687348,3.14159265358979,26.5526638296245,1.96004567142507,3.85976924665064,0.683304996388184,2.14555,2.14555,1.58892717894485e-08,0.0266275018427243,-1.00658315731623e-08,-0.0266275018427243,4.18685921488304e-08,3.2513460381573e-08,2.5786874407833e-08,1.63813131948132e-07,14.5,0.0977156866976073,0.0149296723388664,0.013401519822158,1.40975882415864,30.2039041936972,6.44705500646325,1.28941100129265,0.0713179995487334,0.000274542512892087,0.119430314031852,1.91542264098081e-07,1.91515576017104e-07,1.22934579849243e-06,60,0,0,4.27021632010971,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:28
95,-0.785398163397448,3.14159265358979,0,0,full_final,5,100001,1.26459186488745,3.14159265358979,26.7291964187932,7.97021952268808,18.583379312431,2.40253460386917,NaN,NaN,1.00924670003288,0.475544362078819,-0.34223024989143,0.475544362078819,3.14153936123965,1.48571092899735,1.47167793641905,6.2828187399085,1.5,0.635250060584106,0.0966177644699153,0.0860233112889152,9.04913202250258,191.962872107812,41.2931578661146,8.25863157322291,0.491656068822508,0.00187039215095205,0.313578082404529,0.26305659485826,0.262803500966985,1.93136614561081,17.5,0,0,53.0921050921777,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:41
96,-0.785398163397448,3.14159265358979,0,10,full_final,5,100001,1.42512020009174,3.14159265358979,26.5874370255957,2.78991225412299,5.62765325650359,1.65813833091396,2.8948,2.8948,1.30172071902012e-07,0.0266270127825105,-1.30025347913633e-07,-0.0266270127825105,4.77527972275738e-07,2.46712508213114e-06,2.00097158648316e-06,8.32422940355571e-06,0.5,0.106987534626398,0.0162736749898461,0.0146332688683039,1.53933137339159,32.937750587318,7.04005272765384,1.40801054553077,0.0769757748693781,0.000292743932599378,0.124077213757707,2.71231986080653e-07,2.49899066275174e-07,1.44541263580322e-06,57.5,0,0,6.41805956915803,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:24
97,-0.785398163397448,3.14159265358979,5,-10,full_final,5,100001,1.04358399546738,3.14159265358979,24.3460105001678,5.96907795471677,11.6397284582229,2.07748414406414,NaN,NaN,0.909072759650884,0.585110913544775,-0.474329770693842,0.585110913544775,3.1412151227983,1.44804456039266,1.42626520245203,6.28232352817858,1.5,0.212970092762448,0.0323966124669608,0.0292728776112777,3.07932966325078,66.0631532715287,14.0920395787553,2.81840791575106,0.145617793487257,0.000557838645496406,0.170656258887424,0.17660151775039,0.175874886916366,1.86165004968643,17,0,0,46.8819178555846,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:07
98,-0.785398163397448,3.14159265358979,5,0,full_final,0.196,3921,1.59727336624883,3.14159265358979,13.1550344061378,0.50875034714971,1.33973794617703,0.217206806209364,NaN,NaN,2.59567765486411,1.10821919407092,-2.59407521025631,-1.10821919407092,3.14159265358979,2.61447924050112,0.325999237031288,6.28318530322785,5.10204081632653,0.07702403385292,0.0118132747701315,0.0104360264895237,1.09780686280329,23.3833542446746,5.01803401526581,25.6022143636011,0.0635094546759387,0.00024640249898857,0.569234424450313,0.626316470286689,0.62380814248032,1.79182642698288,48.469387755102,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:49
99,-0.785398163397448,3.14159265358979,5,10,full_final,5,100001,1.05326704547079,3.14159265358979,26.0732589136851,5.76886220311462,10.8558303049742,2.05557036031418,NaN,NaN,1.06552450138319,0.394227252458779,-0.26366380402131,0.391284133136502,3.14142939463667,1.49740002926454,1.48763354520236,6.28255775562716,2,0.190126303702984,0.0290026103961621,0.0264287158852494,2.78014105301769,59.3519053930252,12.6898981280597,2.53797962561194,0.120927419376311,0.000464114035644615,0.155516828270327,0.26151929191216,0.26139521771604,1.90264439582825,20,0,0,49.5978822007597,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:46
100,0,-3.14159265358979,-5,-10,full_final,5,100001,0.917520078052553,3.14159265358979,28.1515961343973,5.61879605298315,10.5495611638154,1.69765496387996,NaN,NaN,1.16438158327771,0.28415883598677,-0.111075413372125,0.225572084584385,3.14146636494411,1.5060603517056,1.5033090207398,6.28241239053141,2,0.283513299853367,0.0432423322498538,0.039188295661427,4.12237166721127,87.6194628170585,18.7856333236766,3.75712666473533,0.189660589049534,0.000727403966477759,0.19476169492461,0.269225085782049,0.269222763572563,1.96006280183792,26,0,0,51.1042679666521,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:28
101,0,-3.14159265358979,-5,0,full_final,5,100001,1.13631161079979,3.14159265358979,26.4590277444457,6.24922091892951,13.0280339349426,2.37889709455491,NaN,NaN,1.0697508369447,0.519651119849769,-0.295357564620255,0.519651119849769,3.14135797008966,1.50771952019291,1.49899845872036,6.28248134706428,1.5,0.272247926016978,0.0414217899742539,0.0374200937498065,3.93636752134717,83.9432493837777,17.974412125444,3.59488242508879,0.188713622737105,0.000718300944451715,0.194274868543055,0.260549406680375,0.260427100300924,1.9005115032196,20,0,0,50.8123103461274,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:57
102,0,-3.14159265358979,-5,10,full_final,5,100001,1.1694523025362,3.14159265358979,26.4835791462705,5.52679797358881,10.5880714688871,2.38973695557111,NaN,NaN,0.634030826846173,0.320180661041014,0.137699339417142,0.280689533596368,2.29407639499801,1.1365819586189,1.12765196220071,6.28231569725163,1.5,0.242751742709511,0.0369170439272363,0.0333767845687915,3.51103585207537,74.944589798931,16.0294542139657,3.20589084279314,0.166928896613918,0.000635192841428153,0.182717758640981,0.192885702065303,0.192707960409082,1.87150007486343,22.5,0,0,36.419493504995,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:39
103,0,-3.14159265358979,0,-10,full_final,5,100001,0.649631667924782,3.14159265358979,25.8436320313217,1.96639127067372,4.00664268722795,0.505349090977176,1.6673,1.6673,7.23371703739449e-09,0.0266275049747891,-1.47765232098737e-09,-0.0266275049747891,2.06922499364079e-08,1.66115573280575e-08,1.64968570900645e-08,9.26076975105161e-08,13,0.100777095992051,0.0153493821345226,0.0138007612564981,1.45175660817861,31.0577270869775,6.63975508822602,1.3279510176452,0.0730390304905691,0.000278790205146966,0.120862757283267,1.35182279997009e-07,1.35181847272607e-07,9.98377799987793e-07,78,0,0,4.19414131414633,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:22
104,0,-3.14159265358979,0,0,full_final,5,100001,1.41571067605032,3.14159265358979,26.3389922549041,3.75106475479545,8.29757490161492,1.09494052943773,2.60575,2.60575,2.45016495930455e-08,0.0266273129172457,-2.39871357586704e-08,-0.0266273129172457,9.74500116157628e-08,5.73313005054981e-07,4.71401073496719e-07,1.96896509407907e-06,0.5,0.219470635291984,0.0334559378489261,0.0299066293570854,3.14599651356583,67.0361192579296,14.3552026603099,2.87104053206199,0.16506586731758,0.000631385671525919,0.181695276392965,2.1179104752156e-07,2.10470285829796e-07,1.24424695968628e-06,61,0,0,8.06909800126029,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:04
105,0,-3.14159265358979,0,10,full_final,5,100001,0.911722197799313,3.14159265358979,28.1028230269207,5.84517995505366,11.0096363097474,1.74001776076903,NaN,NaN,1.16298081499212,0.256338662099871,0.0167281392357484,0.160122165995633,3.14128867915521,1.46976098333447,1.46780231078344,6.28261154918933,2,0.276806874634873,0.0421563251883494,0.0382161928929064,4.02011233587444,85.5639785043938,18.3327790262996,3.66655580525992,0.18467597933469,0.000704937095762237,0.192185316470687,0.277383547198516,0.277102518335826,1.95985376834869,25.5,0,0,51.548717703333,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:46
106,0,-3.14159265358979,5,-10,full_final,5,100001,0.958201544380972,3.14159265358979,27.2078882205357,6.20508730597696,12.2261245996231,1.75771943226273,NaN,NaN,1.00310413312077,0.242773302577817,0.200150683176187,0.178583998165037,3.14157452576425,1.15391201828979,1.15238993663408,6.28238262346142,1.5,0.295066329795565,0.0449979374975245,0.0406096546766637,4.27189003830783,90.9924679250807,19.4920149660762,3.89840299321524,0.205840958882225,0.000788639279262169,0.202899462237939,0.201806439923785,0.201542662263291,1.94783800840378,29,0,0,49.0836346806779,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:27
107,0,-3.14159265358979,5,0,full_final,5,100001,1.35817664965948,3.14159265358979,26.6706353287175,2.81837047611534,5.89107408129195,1.19590396543993,2.5459,2.5459,2.28697777324946e-08,0.0266273443889115,-1.84931042109827e-08,-0.0266273443889115,5.64589013089947e-08,3.89592893464383e-07,3.20705600153014e-07,1.39994108039332e-06,0.5,0.143152349801091,0.0219075887438417,0.0196262417336108,2.06456191806558,44.156481008214,9.43950201586562,1.88790040317312,0.10527576861859,0.00040701692712701,0.145103941103327,2.06725658777258e-07,2.06247417937641e-07,1.51246786117554e-06,70.5,0,0,6.24718387567593,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:57
108,0,-3.14159265358979,5,10,full_final,5,100001,0.943598897874472,3.14159265358979,27.6930767957286,5.05723683765905,9.10880210525599,1.77159070315445,NaN,NaN,0.733926158254349,0.304448239305045,0.046521961558748,0.230059570134846,2.35735910191513,1.17163449518449,1.16177813031934,6.28222245632963,1.5,0.232779215083328,0.0355274058166557,0.0323048137533058,3.39827100626492,72.4617408996176,15.5074140113851,3.10148280227702,0.150355500254214,0.000578718644157846,0.173410207458623,0.178263769153855,0.177784179136982,1.74007529020309,22.5,0,0,37.4838537329587,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:39
109,0,-2.35619449019234,-5,-10,full_final,5,100001,0.920021505835873,3.14145794856762,26.7167910595294,5.39576289893234,10.0074108616417,1.7568285928284,NaN,NaN,0.749355183054924,0.29574280516788,0.126410507518233,0.222535533433049,2.55527805100485,1.16159924912175,1.15410258319548,6.28223198640378,1.5,0.233034265130099,0.0354684351757727,0.0321326500115551,3.38016042199134,72.0092402822924,15.4165176394005,3.08330352788009,0.156889232974192,0.000598805710159683,0.177137930988364,0.185348640337135,0.185033884266813,1.83253210783005,21.5,0,0,39.4523361987002,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:22
110,0,-2.35619449019234,-5,0,full_final,5,100001,1.44384039708725,3.14152341048197,22.7445006966843,3.15273393254276,6.4413237797847,1.51714289276664,2.943,2.943,5.89731400924943e-08,0.0266275157876565,5.89731400924943e-08,-0.0266275157876565,1.58698639562971e-07,1.00212198206168e-06,8.31969572602625e-07,3.75015868403494e-06,0.5,0.130980719595037,0.0199732146483972,0.0178929708716411,1.88223230733901,40.3490983914466,8.5975379088238,1.71950758176476,0.0978859749783133,0.000374763779754711,0.139918529850991,2.14725270354369e-07,2.11363404621086e-07,1.22189521789551e-06,73.5,0,0,7.07561917900983,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:04
111,0,-2.35619449019234,-5,10,full_final,5,100001,0.947027601848047,3.14155203303026,27.5796516247779,5.74760454272358,10.8365774518543,1.86019272530594,NaN,NaN,1.18548237190611,0.279505804704021,0.00499086681759344,0.201043886617453,3.14132584053983,1.47370571994139,1.47099473527445,6.28249802781203,2,0.256279795528501,0.0390451895634331,0.0354887270528008,3.73319942698759,79.4229590018574,17.0308729097781,3.40617458195562,0.166488345786963,0.0006363263478084,0.182476489327784,0.266332283772536,0.266047171057934,1.94753760099411,33,0,0,51.8617797962055,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:46
112,0,-2.35619449019234,0,-10,full_final,5,100001,0.896750276604672,3.14158215272657,27.9293351712973,5.83579829199021,11.1744545777749,1.6001494879706,NaN,NaN,1.20214696356499,0.297187069556855,-0.0726722999845007,0.213094811703737,3.14146600486474,1.51023057728866,1.50909800134486,6.28234333595363,1.5,0.305542988994334,0.0465077016938889,0.0420955411113138,4.42819630362276,94.1458456216542,20.1876776734921,4.03753553469843,0.207697489417675,0.000791500552844256,0.203812408561244,0.263229883354424,0.26322950591632,1.95741474628448,24,0,0,52.2469199266421,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:38:28
113,0,-2.35619449019234,0,0,full_final,5,100001,0.892770410411504,3.14155263700628,20.421227364992,2.50269239939428,5.21554380125186,0.648020720696955,1.85865,1.95485,1.60048767834222e-08,0.0266275139094917,-7.09248712649476e-10,-0.0266275139094917,3.96529651107561e-08,2.36464139724157e-08,2.04681369543316e-08,8.2824769265244e-08,7,0.0738469231130995,0.0113516608192998,0.0103223325545562,1.08584694853976,23.4039048035834,4.97930379081236,0.995860758162472,0.0468263824438427,0.0001840345099326,0.0967743586326902,1.67861564049865e-07,1.67861350613307e-07,1.11758708953857e-06,77,0,0,5.33511054899924,TD3,NaN,mathworks_style_single_run,NaN,29-Jun-2026 16:39:56
