CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
169,0,0.785398163397448,5,-10,full_fixed_workspace,5,100001,0.728660867092493,3.14155714291004,22.8618748054938,5.43117193119479,10.0855067033618,1.26993118596372,4.98905,4.9734,NaN,1.21710698292272,0.297041906711466,0.000336882463589672,0.237125652118567,3.14146562785093,1.48784245927143,1.48619977462751,6.28234515694426,2,0.100082478128251,0.0153499569459072,0.0144174821495838,1.51663191580106,32.2984806187907,6.89938185777247,1.37987637155449,0.0410901483817371,0.000162616235658769,0.0906533489527409,0.129357039636813,0.129127218773745,1.02527725696564,15,0,0,51.5523280161336,TD3,NaN,,NaN,30-Jun-2026 07:12:36
170,0,0.785398163397448,5,0,full_fixed_workspace,5,100001,1.36922990548911,3.14143216834068,21.4945257520816,1.51514486481847,2.5519161036544,1.43726965444188,2.73685,2.1339,2.73685,5.64538871340434e-08,0.0266272178400951,-5.49744181049829e-08,-0.0266272178400951,2.03179407964882e-07,1.15891399774336e-06,9.47629301782995e-07,3.91418640122154e-06,0.5,0.0120032671604346,0.00193910689552388,0.00187524773628888,0.197264719136238,4.2814157594378,0.904200369350481,0.180840073870096,0.00135579195773884,1.08258969403905e-05,0.0164668877310732,1.67216755494774e-07,1.60115385307381e-07,9.98377799987793e-07,77.5,0,0,3.74924980580207,TD3,NaN,,NaN,30-Jun-2026 07:12:55
171,0,0.785398163397448,5,10,full_fixed_workspace,5,100001,0.596213247021583,3.14135818953244,21.8433933635539,0.653754143296984,1.19150739135151,0.368624796471159,1.17605,0.6328,1.17605,8.97614392360454e-09,0.0266275172059002,-3.96708874338096e-09,-0.0266275172059002,2.60854318374779e-08,1.25823356732376e-08,1.24485507446052e-08,4.90299649769099e-08,4,0.00760391393694625,0.00128610803342866,0.00123544196955413,0.129961022438304,2.72423671924942,0.588350206444514,0.117670041288903,0.000588936839331239,8.71706851251619e-06,0.0108529888909115,9.74318267510693e-08,9.74287578176352e-08,7.0035457611084e-07,93.5,0,0,1.49200343266047,TD3,NaN,,NaN,30-Jun-2026 07:12:37
172,0,1.5707963267949,-5,-10,full_fixed_workspace,5,100001,1.07037868234236,3.14158414758313,20.6828242539026,4.35578084094943,7.61912513397631,2.31406605911321,NaN,NaN,NaN,0.231217643818027,0.468139872087203,-0.00747879093301173,0.465765887095162,0.738075478866262,1.1098500960192,1.10666223687131,6.28222590159586,1.5,0.0329614926179066,0.00512934288429643,0.00499902136493104,0.525866810249155,11.4869970304902,2.41448867138103,0.482897734276206,0.00422497184747158,2.18659190308307e-05,0.029068786859694,0.0725092455075559,0.0724959840181656,0.517181172966957,10.5,0,0,18.1842473814685,TD3,NaN,,NaN,30-Jun-2026 07:12:20
173,0,1.5707963267949,-5,0,full_fixed_workspace,5,100001,0.753312525329343,3.14140809507079,20.8742469426724,1.50824809054556,2.77067551820828,0.739122702236635,2.1208,1.5315,2.1208,1.62046917597853e-08,0.0266275087260379,-5.51711166787313e-09,-0.0266275087260379,3.78575872872489e-08,2.68021406165996e-08,2.22362824722243e-08,1.44596396189911e-07,4.5,0.0160747163966553,0.00257205362786141,0.00246528321500251,0.259332882577516,5.70815787952279,1.19820229673712,0.239640459347424,0.00317199227756584,1.84159638319537e-05,0.0251872677262375,1.08168587081817e-07,1.08160121176441e-07,7.15255737304688e-07,92,0,0,3.38662177314047,TD3,NaN,,NaN,30-Jun-2026 07:13:11
174,0,1.5707963267949,-5,10,full_fixed_workspace,5,100001,1.07128929927197,3.1415546505538,20.6844775640141,4.56093625587962,8.34681853507199,2.45343842585589,NaN,NaN,NaN,1.07751944971903,0.724084521790192,-0.33432173321848,0.724084521790192,3.14118720406533,1.48305355003778,1.48141669564737,6.28259323746497,1.5,0.0370221867118563,0.00569592419976361,0.00556643178848589,0.585554954738818,12.8460678719046,2.69725992660756,0.539451985321512,0.00467853661260099,2.12141044585314e-05,0.0305893334762331,0.0930404191052832,0.0930228654543861,0.519519135355949,15.5,0,0,47.6059412362345,TD3,NaN,,NaN,30-Jun-2026 07:12:53
175,0,1.5707963267949,0,-10,full_fixed_workspace,5,100001,1.07329184561788,3.14158401042997,20.690763571619,4.34143342576444,7.60195853926212,2.31135104183453,NaN,NaN,NaN,0.243609945926956,0.414270735971059,0.0769426590163001,0.41205043342293,1.02714111611947,1.10501125693605,1.10291397723511,6.28222808637863,1.5,0.0291506315059752,0.00443446467161841,0.00433778656067979,0.456308908421279,10.1020957540308,2.10664502851352,0.421329005702704,0.00415025928423751,1.58172286189571e-05,0.0288106205564459,0.0732999166717028,0.0732837773901463,0.525816977024078,10.5,0,0,19.8472956761671,TD3,NaN,,NaN,30-Jun-2026 07:12:36
176,0,1.5707963267949,0,0,full_fixed_workspace,5,100001,0.778204493234854,3.14141190508623,20.8117991164008,1.50881499851877,2.7700091903057,0.771325815281725,2.1476,1.54495,2.1476,1.99044470751712e-08,0.0266275188605735,-9.19489279365672e-09,-0.0266275188605735,3.76763509279954e-08,3.75275242791371e-08,3.27031637513678e-08,1.788836612171e-07,3.5,0.0110481968270155,0.00172324306876921,0.00164583834336836,0.17313223861863,3.99008390865276,0.814281944997806,0.162856388999561,0.00296149135325679,1.3401687439765e-05,0.0243371787734601,1.09899687077759e-07,1.09887511551011e-07,6.40749931335449e-07,95.5,0,0,3.40375422411877,TD3,NaN,,NaN,30-Jun-2026 07:13:35
177,0,1.5707963267949,0,10,full_fixed_workspace,5,100001,1.07551230398635,3.14150306381274,20.6804971035734,4.44949005342477,8.09772168449106,2.50605924036351,NaN,NaN,NaN,0.868555335756754,0.73853119004227,-0.544052374960814,0.73853119004227,3.14136000342768,1.42508004846788,1.40679507124049,6.28275024498007,1.5,0.0327167489418515,0.00493511809320675,0.00481655293713699,0.506672235333279,11.3502656969922,2.35487481172566,0.470974962345132,0.00478701231353421,1.82933685962862e-05,0.0309419207986001,0.0952187568835166,0.0942395674634283,0.516034871339798,11.5,0,0,43.2308768158298,TD3,NaN,,NaN,30-Jun-2026 07:13:18
178,0,1.5707963267949,5,-10,full_fixed_workspace,5,100001,1.07778162355185,3.14149827445751,20.6871857809352,4.32922670668837,7.58926963809072,2.31490346073352,NaN,NaN,NaN,0.296711672695807,0.357016191816316,0.195864555668555,0.355064391102055,1.48982259129039,1.10197736847362,1.10072818675137,6.2822276457442,1.5,0.0336831965704467,0.0052503429679511,0.00510981294892185,0.537521414745231,11.7246677010412,2.4671131967739,0.49342263935478,0.00453601420477159,2.36091500676688e-05,0.0301198081161604,0.0729286605418034,0.0729210344891486,0.525069981813431,11.5,0,0,23.200216136827,TD3,NaN,,NaN,30-Jun-2026 07:13:00
179,0,1.5707963267949,5,0,full_fixed_workspace,5,100001,0.75604208908935,3.14155665050366,20.765076748534,1.50903242803754,2.77236172171194,0.75334982412737,2.1245,1.53375,2.1245,1.43529735824882e-08,0.0266275078103946,-5.87618693709712e-09,-0.0266275078103946,3.20318283009158e-08,2.49876895999107e-08,1.93357268110169e-08,1.25998287359153e-07,5.5,0.0101409408796166,0.00156315984839917,0.0015003291586662,0.157825552522412,3.60764897553832,0.738409459863005,0.147681891972601,0.00256677827341565,1.07963114151355e-05,0.0226573532144231,1.07444005150504e-07,1.07441731661236e-07,7.52508640289307e-07,79.5,0,0,3.39514692610059,TD3,NaN,,NaN,30-Jun-2026 07:13:36
180,0,1.5707963267949,5,10,full_fixed_workspace,5,100001,1.0904238931614,3.1415021053028,20.6900636951535,4.19531575377448,7.4081516485156,2.56745642785097,NaN,NaN,NaN,0.371561682222997,0.684560133021748,-0.32740319113926,0.684560133021748,1.84888693411892,1.17362484246792,1.16026436221162,6.28222829372211,1,0.0324405338579245,0.00499892660409164,0.00487153397542022,0.512455907999497,11.3163148828091,2.36518506852988,0.473037013705975,0.00437471992627498,2.07466681978039e-05,0.0295794520783431,0.0849374531814666,0.084020229220575,0.506276994943619,7.5,0,0,26.3509526619192,TD3,NaN,,NaN,30-Jun-2026 07:13:19
