NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
297,1,1.68315682921357,3.14159265358979,0.540123463753775,1.84658719661527,1.457859661815,5.58609997506353,3.78114204871701,0.000509230408622396,0.312535686989648,1.05411151852501,9.09298671679853e-05,0.0143538635462426,0.0742394329307725,0.295425045622673,8.37999118263908,1000,-1000,TD3,full_final,NaN,mathworks_style_single_run,NaN,06-Jul-2026 16:32:12
