Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
1,1995.03561524461,2500,1995.03561524461,2500,28.3275909423828
2,1995.01216210991,2500,1995.02388867726,5000,28.3275909423828
3,1995.23383630676,2500,1995.09387122043,7500,28.3275909423828
4,1996.57709184407,2500,1995.46467637634,10000,28.3275909423828
5,1996.86326929313,2500,1995.7443949597,12500,28.3275909423828
6,1995.99727938527,2500,1995.78654236396,15000,28.3275909423828
7,1992.66361160531,2500,1995.34040939844,17500,28.3275909423828
8,1996.0871206316,2500,1995.43374830258,20000,28.3275909423828
9,2000.03742247329,2500,1995.94526765488,22500,28.3275909423828
10,1998.79918308665,2500,1996.23065919806,25000,28.3275909423828
11,1996.70009544502,2500,1996.3971072181,27500,28.3275909423828
12,1992.27792408411,2500,1996.12368341552,30000,28.3275909423828
13,1998.45335422559,2500,1996.4456352074,32500,28.3275909423828
14,1999.62562451927,2500,1996.75048847492,35000,28.3275909423828
15,2000.6459857574,2500,1997.12876012135,37500,28.3275909423828
16,1997.93905609989,2500,1997.32293779281,40000,28.3275909423828
17,1992.45687492344,2500,1997.30226412463,42500,28.3275909423828
18,1997.31521200466,2500,1997.42507326193,45000,28.3275909423828
19,1995.18974642206,2500,1996.94030565681,47500,28.3275909423828
20,1996.27390864312,2500,1996.68777821246,50000,28.3275909423828
21,1996.38015735579,2500,1996.65578440353,52500,28.3275909423828
22,1995.18307527504,2500,1996.94629952263,55000,28.3275909423828
23,2000.05155134015,2500,1997.10611923408,57500,28.3275909423828
24,1998.26994668983,2500,1996.97055145114,60000,28.3275909423828
25,1996.65356560592,2500,1996.57130943599,62500,28.3275909423828
26,1995.68697181763,2500,1996.34610100777,65000,28.3275909423828
27,2000.04628502915,2500,1997.10504201834,67500,28.3275909423828
28,1993.75315534434,2500,1996.7488363523,70000,28.3275909423828
29,1999.77227804978,2500,1997.20708951508,72500,28.3275909423828
30,1995.80723060367,2500,1997.16042171113,75000,28.3275909423828
31,1998.19411334144,2500,1997.3418173097,77500,28.3275909423828
32,1995.60574946246,2500,1997.38408472844,80000,28.3275909423828
