NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
7,1,1.33597869491682,3.14158758383802,0.659820551907068,1.54452085416741,1.53653984236548,6.28191392564652,1.28629228710698,3.73734268409644e-05,0.0344351468062174,0.0682533211855478,5.13422890853216e-06,0.00314056812887693,0.0125484599238634,0.0509421966520936,5.60025984954403,1000,-1000,TD3,short_final,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:01
