CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
1,-0.785398163397448,-3.14159265358979,-5,-10,full_final,0.155,3101,1.5925616496749,3.14159265358979,10.0338400882766,0.382581467665414,0.962504006778882,0.181610121915406,NaN,NaN,2.46830034553857,1.17168378529979,2.46627416517508,-1.17168378529979,3.14159265358979,2.49197433648151,0.356970357134048,6.28268530779252,6.45161290322581,1.08076009313084e-05,1.28912290669475e-06,1.27817957870519e-06,0.000134456760416062,0.0383493266060872,0.00198987621520537,0.0128379110658411,5.32139484001009e-07,1.49799365527056e-09,0.00185287829101019,0.00863113192710601,0.00859182822859058,0.0285548018291593,3.2258064516129,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:19
2,-0.785398163397448,-3.14159265358979,-5,0,full_final,0.58,11601,1.63902936145424,3.14159265358979,13.8786123668361,1.54459715698575,4.16513821761211,0.514166419927037,NaN,NaN,2.58915419427833,0.87411431808687,2.58915419427833,-0.413344144770439,3.09240745807021,2.67979879020578,0.303429045899588,6.28318530322785,1.72413793103448,0.000745644324104774,0.000108996252793997,0.000108095160548326,0.011370957059653,0.858429401899205,0.0926985550223175,0.159825094866065,3.625711900504e-06,6.68554262679716e-09,0.00250024547088122,0.0359458941970287,0.0156014706641881,0.061772407963872,2.58620689655172,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:08
3,-0.785398163397448,-3.14159265358979,-5,10,full_final,0.33,6601,1.62194198087006,3.14159265358979,16.5686610339243,0.887836815413773,2.40851619559677,0.25847629842468,NaN,NaN,2.69040063654998,0.78332519899496,-1.09871686455007,-0.185752818161903,3.14159265358979,2.70157282246889,2.46805935233652,6.28288974603935,1.51515151515152,0.000351958374079957,5.3419464642952e-05,5.29986118151965e-05,0.00557513339278858,0.732221747754078,0.0591139773226884,0.179133264614207,4.33655618418257e-06,7.67041780327235e-09,0.00362506266787318,0.0324465241723355,0.0132564454195021,0.0467730266973376,6.06060606060606,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:07
4,-0.785398163397448,-3.14159265358979,0,-10,full_final,0.335,6701,1.58470909216519,3.14159265358979,10.0270829395316,0.842686802812129,2.14714196818078,0.356884429608583,NaN,NaN,2.51557598490787,1.06534452257863,2.51463833600365,-1.06534452257863,3.14159265358979,2.53177656952984,0.294086104943924,6.28268531178077,4.47761194029851,0.000157058856512554,2.39710783864781e-05,2.39488214426554e-05,0.00251927115767578,0.0253346160953291,0.00702369327956311,0.0209662485957108,2.99143515173548e-06,8.00894767221882e-09,0.00298825319699647,0.0215840111202847,0.012910663843782,0.0573217887431383,4.47761194029851,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:07
5,-0.785398163397448,-3.14159265358979,0,0,full_final,0.315,6301,1.58963231749299,3.14159265358979,11.3928316884448,0.814139531065851,2.13817754518181,0.192080374014456,NaN,NaN,2.58457662766818,0.609870654742035,2.48386218297287,0.193234035904793,3.14159265358979,2.60536466346169,0.786354681814813,6.28318530044031,3.17460317460317,0.000672711508993509,0.000101777118847843,0.000100712946662337,0.0105943928112912,0.775772780638068,0.0887797263682993,0.281840401169204,3.40337421707977e-06,5.81064894643228e-08,0.00328699902554048,0.0466745596231906,0.0134408497208435,0.0593034494668245,3.17460317460317,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:07
6,-0.785398163397448,-3.14159265358979,0,10,full_final,0.29,5801,1.66867265872444,3.14159265358979,21.8400814774592,0.761048600869395,2.00819046893101,0.171582175079615,NaN,NaN,2.62437848941136,0.591772200828021,-2.62437848941136,-0.0206709791108312,3.14159265358979,2.63157815747292,0.194528001078317,0.731444119046516,3.44827586206897,0.000432783191478354,5.97920935765072e-05,5.86055814134854e-05,0.00616495267991956,0.786643029559356,0.0691435635390054,0.238426081168984,2.24732353933682e-06,4.69207659176978e-09,0.00278377289212941,0.0389098739109784,0.0177343620707064,0.0660510929301381,1.72413793103448,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:18
7,-0.785398163397448,-3.14159265358979,5,-10,full_final,0.545,10901,1.58736744000804,3.14159265358979,11.6333803374869,1.48299908634088,4.06284399617403,0.295248004270637,NaN,NaN,2.70226434747821,0.528775039399976,0.753807959251749,0.0551660733876974,3.14152377887768,2.73036279852093,2.56595835954936,6.28301786565163,1.8348623853211,0.000413877117430158,6.1417501675433e-05,6.09727705351133e-05,0.00641396665721113,0.42930571147534,0.0462921984264202,0.084939813626459,4.44188646665666e-06,6.73761972912449e-09,0.0028548643396027,0.027543346146021,0.0186796051273295,0.0735278069041669,2.75229357798165,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:08
8,-0.785398163397448,-3.14159265358979,5,0,full_final,0.22,4401,1.58305021372825,3.14159265358979,12.9213315980457,0.583784861457613,1.58019393543539,0.148978783674577,NaN,NaN,2.65354699832424,0.677291501404251,2.44653880022284,0.326159379898265,3.14159265358979,2.68004410789757,1.09411348555835,6.28317986927306,4.54545454545455,0.000479405447331498,6.84348196084982e-05,6.76735188234992e-05,0.00711884484665343,0.760406683087589,0.072283008090327,0.328559127683304,1.11204545395319e-06,2.64460881732365e-08,0.00224827757704061,0.0471474083700105,0.0107893243742537,0.0403802338987589,9.09090909090909,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:19
9,-0.785398163397448,-3.14159265358979,5,10,full_final,0.29,5801,1.60829901336669,3.14159265358979,13.5814226872738,0.670305902691051,1.58055894953777,0.174575480019478,NaN,NaN,2.31146172820063,0.60208695896879,-2.31146172820063,0.268687914928752,3.14159265358979,2.33463746193611,0.328141368527704,1.13592471315676,1.72413793103448,0.00024352783441497,3.24604705659309e-05,3.18513258790465e-05,0.00335056682488326,0.469082335259817,0.0375659967407954,0.129537919795846,1.76568285298832e-06,6.74602360500759e-09,0.00246750107639869,0.0294228359574099,0.0185022619364453,0.0632370691746473,3.44827586206897,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:07
10,-0.785398163397448,-2.35619449019234,-5,-10,full_final,0.22,4401,1.57968408454322,3.14145841652831,14.3657769616416,0.526611847381461,1.30238278179294,0.251858352042844,NaN,NaN,2.3936064626869,1.14481926425377,0.800021572470995,-1.14481926425377,3.14145841652831,2.43300911415055,2.29771600358284,6.28247093435117,2.27272727272727,2.14577959096858e-05,3.17763353705872e-06,3.16585180104175e-06,0.000333028460333123,0.0258641530674567,0.00156410357321301,0.00710956169642277,5.63984271973084e-07,1.10979621745699e-09,0.00160111363513179,0.00983410029825989,0.00803396073133873,0.0269700931385159,2.27272727272727,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:07
11,-0.785398163397448,-2.35619449019234,-5,0,full_final,0.82,16401,1.59461128881601,3.14143835709194,22.4839039948786,2.14583139879386,5.67615450035737,0.96792606252205,NaN,NaN,2.6491832656184,1.15891794204575,-0.246430820681154,-0.923698560086432,3.14143835709194,2.63098703739147,2.62507357379901,6.28281197453311,1.82926829268293,0.000847331061088982,0.000124456685069977,0.00012328442107337,0.0129687753923334,1.18896634424543,0.108624888534559,0.132469376261658,1.20351027945047e-05,1.82722065509872e-08,0.00383105137363685,0.0322337157509844,0.0207952794196115,0.0975819239392877,3.04878048780488,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:20
12,-0.785398163397448,-2.35619449019234,-5,10,full_final,0.55,11001,1.59767638282722,3.14123400404702,17.3317210087584,1.11190664913622,2.3459633952297,0.474734794178975,NaN,NaN,2.0089603768706,0.861499249218721,0.15155996830833,0.0978484403778211,3.14123400404702,2.06528896233887,2.06448201867781,6.28232356787025,0.909090909090909,0.000350320964791781,5.29440261235068e-05,5.27199638825914e-05,0.00554582131572296,0.514872922298994,0.0461420991574551,0.0838947257408275,7.05258729349191e-06,1.07891272648527e-08,0.00358090574969059,0.025151724888706,0.0140780493768797,0.0538890543102752,7.27272727272727,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:19
13,-0.785398163397448,-2.35619449019234,0,-10,full_final,0.805,16101,1.59864699234432,3.14156289149692,22.3743199201189,1.84831872932382,4.38229807007055,0.603369140290541,NaN,NaN,2.37707901753083,0.948344686741847,-0.534637247769816,-0.607339028346336,3.14156289149692,2.33319092702439,2.33086160825713,6.28251503706002,1.86335403726708,0.000635955407690784,9.59701517586051e-05,9.5379834064758e-05,0.0100333816241692,1.14931829790326,0.0990351613787754,0.123025045191025,1.09991004071984e-05,1.9697463134351e-08,0.00369641431210113,0.0280857150655041,0.0186595444004448,0.0740026654675603,5.59006211180124,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:20
14,-0.785398163397448,-2.35619449019234,0,0,full_final,0.39,7801,1.57262918711793,3.14147915432066,11.3457357154505,0.950091009286893,2.35006416729132,0.286147790804089,NaN,NaN,2.43611778139456,0.733769366716708,0.756201362162832,0.369139622534864,3.14147915432066,2.45473661864579,2.33535679646251,6.28262187242978,1.28205128205128,0.000334167938303254,5.16221173893445e-05,5.10088244980053e-05,0.00536581980255151,0.431829856913303,0.04244473922305,0.108832664674487,7.73724948018109e-06,5.23521268120188e-08,0.00445411059934905,0.0297764986571595,0.0172447354023109,0.0715637747198343,5.12820512820513,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,26-Jun-2026 13:56:18
