Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
1,16.5610201914452,38,16.5610201914452,38,-0.1489038169384
2,19.0204784375212,42,17.7907493144832,80,-0.1489038169384
3,6.1097638880797,78,13.897087505682,158,-0.1489038169384
4,14.4331130204168,81,14.0310938843657,239,-0.1489038169384
5,17.8778666323194,74,14.8004484339565,313,-0.1489038169384
6,22.1810151446916,93,16.0305428857457,406,-0.1489038169384
7,53.6038739122387,119,21.3981616038161,525,-0.1489038169384
8,17.4059599715434,44,20.899136399782,569,-0.1489038169384
9,19.125845846255,77,20.7021041160568,646,-0.1489038169384
10,18.8522545122177,41,20.5171191556729,687,-0.1489038169384
11,24.4436769250476,53,21.3053848290331,740,-0.1489038169384
12,21.0782985023319,81,21.5111668355142,821,-0.1489038169384
13,29.4714618802474,59,23.8473366347309,880,-0.1489038169384
14,21.231165192633,52,24.5271418519526,932,-0.1489038169384
15,29.0121775678935,97,25.64057294551,1029,-0.1489038169384
16,14.293605417124,36,24.8518319727532,1065,-0.1489038169384
17,17.7527328461329,43,21.2667178661426,1108,-0.1489038169384
18,16.617845124927,81,21.187906381481,1189,-0.1489038169384
19,27.4322654832564,88,22.0185483451811,1277,-0.1489038169384
20,15.0759693318286,40,21.6409198271422,1317,-0.1489038169384
21,16.1894792828594,45,20.8155000629234,1362,-0.1489038169384
22,18.9355112696696,47,20.6012213396572,1409,-0.1489038169384
23,20.7866299211488,110,19.7327381437473,1519,-0.1489038169384
24,10.5510890345609,79,18.6647305279401,1598,-0.1489038169384
25,11.2503705535511,78,16.8885498265059,1676,-0.1489038169384
26,15.220247698349,81,16.9812140546284,1757,-0.1489038169384
27,18.928120579827,41,17.0987528279978,1798,-0.1489038169384
28,23.0645784299206,93,17.7434261584972,1891,-0.1489038169384
29,43.1369067598834,109,19.3138902861599,2000,-0.1489038169384
30,15.0041720777422,38,19.3067105607512,2038,-0.1489038169384
31,-4.3550531796275,73,17.2522573145025,2111,-0.1489038169384
32,16.6911092724555,44,17.0278171147811,2155,-0.1489038169384
33,15.2154282214456,88,16.4706969448108,2243,-0.1489038169384
34,15.5788331990149,80,16.9734713612562,2323,-0.1489038169384
35,21.6008576320005,43,18.0085200691011,2366,-0.1489038169384
36,63.0953693426888,118,22.7960322335351,2484,-0.1489038169384
37,17.3611156281677,47,22.6393317383692,2531,-0.1489038169384
38,10.5814452901503,79,21.3910184243922,2610,-0.1489038169384
39,14.5502870947714,44,18.532356457881,2654,-0.1489038169384
40,15.2572205039765,91,18.5576613005044,2745,-0.1489038169384
41,17.4688135152103,91,20.7400479699882,2836,-0.1489038169384
42,21.0715394808796,45,21.1780909908306,2881,-0.1489038169384
43,24.6012241808534,47,22.1166705867714,2928,-0.1489038169384
44,-0.794029346901958,73,20.4793843321797,3001,-0.1489038169384
45,35.0114649152657,108,21.8204450605062,3109,-0.1489038169384
46,31.068201989825,93,18.6177283252198,3202,-0.1489038169384
47,18.3841302595143,89,18.7200297883545,3291,-0.1489038169384
48,8.35652598217057,72,18.4975378575565,3363,-0.1489038169384
49,29.8860026183375,101,20.0311094099131,3464,-0.1489038169384
50,24.1091233227148,86,20.9162996917869,3550,-0.1489038169384
51,8.27244971741574,90,19.9966633120075,3640,-0.1489038169384
52,15.7427581655767,41,19.4637851804772,3681,-0.1489038169384
53,24.4619639572811,50,19.4498591581199,3731,-0.1489038169384
54,21.5093472955914,80,21.6801968223693,3811,0.214846506714821
55,1.79319979303953,84,18.3583703101467,3895,0.214846506714821
56,4.45133143206668,76,15.6966832543708,3971,0.214846506714821
57,16.0520105836299,87,15.4634712867824,4058,0.214846506714821
58,34.2199122661096,107,18.0498099151763,4165,0.214846506714821
59,30.5036589351908,58,18.1115755468616,4223,0.214846506714821
60,10.2186927610882,36,16.722532490699,4259,0.214846506714821
61,20.5050918317061,95,17.945796702128,4354,0.214846506714821
62,17.5269779516861,44,18.124218680739,4398,0.214846506714821
63,41.8400838769599,64,19.8620306727068,4462,0.214846506714821
64,13.3675856031068,82,19.0478545034584,4544,0.214846506714821
65,14.2431125941844,78,20.2928457835729,4622,0.214846506714821
66,19.4159161087688,83,21.7893042512431,4705,0.214846506714821
67,0.397987375737697,71,20.2239019304538,4776,0.214846506714821
68,0.792978594515843,70,16.8812085632945,4846,0.214846506714821
69,2.44575538431106,73,14.0754182082065,4919,0.214846506714821
70,18.8753376095,88,14.9410826930477,5007,0.214846506714821
71,-0.0208507963199134,76,12.8884884302451,5083,0.214846506714821
72,5.87741183020429,77,11.7235318180969,5160,0.214846506714821
73,21.2912235714975,86,9.66864578755065,5246,0.214846506714821
74,-2.11646844367467,75,8.1202403828725,5321,0.214846506714821
75,-4.3306052847502,69,6.26286859497903,5390,0.214846506714821
76,22.3160568129046,43,6.55288266539262,5433,0.214846506714821
77,9.07484966896596,78,7.42056889471545,5511,0.214846506714821
78,-7.71876889995368,64,6.56939414526849,5575,0.214846506714821
79,-7.91389650606593,63,5.5334289562308,5638,0.214846506714821
80,25.4853358373859,53,6.19442877901939,5691,0.214846506714821
81,-2.42442468189873,75,5.95407139046151,5766,0.214846506714821
82,28.1968901207514,57,8.18601921951622,5823,0.214846506714821
83,28.1416362989537,56,8.87106049226184,5879,0.214846506714821
84,18.6325483041885,88,10.9459621670482,5967,0.214846506714821
85,39.8879698220338,112,15.3678196777266,6079,0.214846506714821
86,14.7801938205158,37,14.6142333784877,6116,0.214846506714821
87,4.84106162744237,71,14.1908545743353,6187,0.214846506714821
88,9.8388639413953,79,15.9466178584702,6266,0.214846506714821
89,-5.35479512290853,68,16.2025279967859,6334,0.214846506714821
90,9.39945615389617,78,14.593940028437,6412,0.214846506714821
91,3.66913605610015,75,15.2032961022369,6487,0.526203155517578
92,-7.45628513710203,60,11.6379785764515,6547,0.526203155517578
93,0.777806935890681,72,8.90159564014522,6619,0.526203155517578
94,0.856293375669095,72,7.12397014729328,6691,0.526203155517578
95,11.99849545839,84,4.33502271092889,6775,0.526203155517578
96,34.6948853375895,55,6.32649186263627,6830,0.526203155517578
97,0.144121922863018,63,5.85679789217833,6893,0.526203155517578
98,-7.91336867519789,71,4.08157463051901,6964,0.526203155517578
99,-7.92250940798548,66,3.82480320201132,7030,0.526203155517578
100,0.159531494486207,70,2.90081073607032,7100,0.526203155517578
101,-5.86381236065341,63,1.94751589439496,7163,0.526203155517578
102,-2.16157111782452,68,2.47698729632272,7231,0.526203155517578
103,-2.41866975651393,70,2.15733962708225,7301,0.526203155517578
104,-2.88232216842809,72,1.78347807267254,7373,0.526203155517578
105,8.43191602267507,82,1.42682012910104,7455,0.526203155517578
106,-5.00570140730334,68,-2.54323854538824,7523,0.526203155517578
107,-16.2899527790034,65,-4.18664601557488,7588,0.526203155517578
108,-2.63183579167067,69,-3.65849272722216,7657,0.526203155517578
109,-10.1090202483577,65,-3.87714381125938,7722,0.526203155517578
110,3.58163568797681,69,-3.53493339191032,7791,0.526203155517578
111,-5.71627579393225,82,-3.5201797352382,7873,0.526203155517578
112,-7.16801683799631,65,-4.02082430725538,7938,0.526203155517578
113,5.50776192845152,78,-3.22818113875884,8016,0.526203155517578
114,-0.888160677763878,78,-3.02876498969242,8094,0.526203155517578
115,8.74240719654241,83,-2.99771587230568,8177,0.526203155517578
116,3.50328397798299,72,-2.14681733377705,8249,0.526203155517578
117,-8.50578038715416,69,-1.36840009459212,8318,0.526203155517578
118,-4.67524307475891,68,-1.57274082290095,8386,0.526203155517578
119,7.67821107145036,87,0.205982309079859,8473,0.526203155517578
120,2.27428859546286,83,0.075247599828463,8556,0.526203155517578
121,-1.6145379542279,74,0.485421383798899,8630,0.526203155517578
122,-4.17075878971938,63,0.785147188626592,8693,0.526203155517578
123,2.77682802524324,71,0.512053798305763,8764,0.526203155517578
124,-3.90643050392139,69,0.210226815690012,8833,0.526203155517578
125,6.35201291345982,83,-0.0288126126182471,8916,0.526203155517578
126,3.81100088556852,75,0.00195907814030565,8991,0.526203155517578
127,-3.64770157498604,73,0.487766959357117,9064,0.526203155517578
128,21.3130764980182,105,3.08659891663483,9169,0.768506824970245
129,-5.71638619927405,70,1.74713918956239,9239,0.768506824970245
130,-0.261895112059042,78,1.4935208188102,9317,0.768506824970245
131,-5.17629069377574,66,1.13734554485541,9383,0.768506824970245
132,-3.52742443178297,69,1.20167898064905,9452,0.768506824970245
133,-7.78294456783961,70,0.145701721340768,9522,0.768506824970245
134,-8.12893883690334,67,-0.276549111957427,9589,0.768506824970245
135,-6.95451609689441,63,-1.60720201299285,9652,0.768506824970245
136,-3.10052662343219,74,-2.29835476389292,9726,0.768506824970245
137,-2.4891374288729,73,-2.18249834928161,9799,0.768506824970245
138,-5.97146776071651,67,-4.91095277515508,9866,0.768506824970245
139,-10.6262752599226,74,-5.40194168121993,9940,0.768506824970245
140,-8.62554595655455,65,-6.23830676566948,10005,0.768506824970245
141,-1.51102496654482,68,-5.87178019294638,10073,0.768506824970245
142,1.7773856335913,72,-5.34129918640896,10145,0.768506824970245
143,-6.04724506102461,66,-5.16772923572746,10211,0.768506824970245
144,-3.92789360353065,65,-4.74762471239019,10276,0.768506824970245
145,-6.44989420324359,63,-4.69716252302511,10339,0.768506824970245
146,-5.08493106504263,69,-4.89560296718615,10408,0.768506824970245
147,16.1815477843013,91,-3.02853444586873,10499,0.768506824970245
148,-0.33541329775867,66,-2.46492899957295,10565,0.768506824970245
149,-10.8276404063031,67,-2.485065514211,10632,0.768506824970245
150,-4.8358838254759,65,-2.10609930110313,10697,0.768506824970245
151,-3.56504812030175,74,-2.31150161647883,10771,0.768506824970245
152,-7.82493108931941,71,-3.2717332887699,10842,0.768506824970245
153,-2.72338687822813,71,-2.93934747049025,10913,0.768506824970245
154,-3.73881053469395,63,-2.92043916360658,10976,0.768506824970245
155,4.26629496709928,78,-1.84882024657229,11054,0.768506824970245
156,-4.33259500242946,66,-1.77358664031098,11120,0.768506824970245
157,-10.2406905324335,66,-4.41581047198446,11186,0.768506824970245
158,-4.11649044633272,70,-4.79391818684186,11256,0.768506824970245
159,-5.63651252399314,70,-4.27480539861087,11326,0.768506824970245
160,-2.36542941341804,76,-4.02775995740508,11402,0.768506824970245
161,-6.48178367415664,70,-4.31943351279057,11472,0.768506824970245
162,-5.15646885168128,65,-4.05258728902676,11537,0.768506824970245
163,3.84554055866898,69,-3.39569454533705,11606,0.768506824970245
164,3.26015501449998,70,-2.69579799041765,11676,0.768506824970245
165,-5.11085688611164,69,-3.63351317573875,11745,0.768506824970245
166,-7.2341628241463,68,-3.92366995791043,11813,0.881256461143494
167,2.50461732176891,75,-2.64913917249019,11888,0.881256461143494
168,-4.55462112205814,69,-2.69295224006273,11957,0.881256461143494
169,-3.30564282673907,70,-2.45986527033732,12027,0.881256461143494
170,-5.45327852690226,68,-2.76865018168575,12095,0.881256461143494
171,-12.1884661472287,64,-3.33931842899295,12159,0.881256461143494
172,-16.4486604912518,67,-4.46853759295,12226,0.881256461143494
173,-3.89544126029604,63,-5.2426357748465,12289,0.881256461143494
174,-17.4603493696173,63,-7.31468621325823,12352,0.881256461143494
175,-6.92730805951946,63,-7.49633133059901,12415,0.881256461143494
176,-5.8864505657737,60,-7.36156010476175,12475,0.881256461143494
177,-3.85438643381991,67,-7.99746048032063,12542,0.881256461143494
178,-6.67840590407051,63,-8.20983895852187,12605,0.881256461143494
179,-6.50916374120638,67,-8.5301910499686,12672,0.881256461143494
180,-6.93186821789784,61,-8.67805001906816,12733,0.881256461143494
181,-9.2106845047917,69,-8.38027185482446,12802,0.881256461143494
182,-4.26671142708817,69,-7.1620769484081,12871,0.881256461143494
183,-4.52095440784035,65,-7.22462826316253,12936,0.881256461143494
184,-4.99290215101653,69,-5.97788354130246,13005,0.881256461143494
185,-15.0343049271459,65,-6.7885832280651,13070,0.881256461143494
186,3.24655511821966,67,-5.87528265966577,13137,0.881256461143494
187,-11.3262977569346,69,-6.62247379197724,13206,0.881256461143494
188,-3.86006205975777,69,-6.34063940754596,13275,0.881256461143494
189,-1.22655606313428,66,-5.81237863973875,13341,0.881256461143494
190,-7.72655996980267,67,-5.89184781492924,13408,0.881256461143494
191,-6.83222501955193,64,-5.65400186640526,13472,0.881256461143494
192,-4.09441334495204,71,-5.63677205819165,13543,0.881256461143494
193,1.65772943892775,72,-5.01890367351483,13615,0.881256461143494
194,-4.16695228426427,71,-4.93630868683961,13686,0.881256461143494
195,-1.09681372498066,69,-3.54255956662308,13755,0.881256461143494
196,-4.8387887650361,71,-4.35109395494866,13826,0.881256461143494
197,-7.5469755427226,70,-3.97316173352746,13896,0.881256461143494
198,-4.93624992208028,70,-4.08078051975971,13966,0.881256461143494
199,-8.80674418279127,67,-4.83879933172541,14033,0.881256461143494
200,-2.40261398014401,67,-4.30640473275954,14100,0.881256461143494
