TestName,SourceType,StartTime,EndTime,NumSamples,MedianDt,MedianFs,MaxAbsTheta1,MaxAbsTheta2Wrapped,MaxAbsTheta2UprightError,MaxAbsOmega1,MaxAbsOmega2,MeanCurrentCommand,MaxAbsCurrentCommand,MaxAbsCurrent,CurrentAbsIntegral,EnableOffTime
swingup_500hz_long_hardware_20260707,hardware,0,12.476,6239,0.002,500,1.55162668228149,3.14159265358979,3.14159265358979,16.1213506422741,25.1103030966756,0.127462464133309,1.56975727081299,1.35238075256348,2.90492591409967,0
