Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
1,300.75,500,300.75,500,28.33
2,454.37,609,377.56,1109,28.33
3,299.82,500,351.65,1609,28.33
4,530.23,709,396.29,2318,28.33
5,714.04,1007,459.84,3325,28.33
6,1391.05,1928,615.04,5253,45.4
7,1741.74,2392,776,7645,45.4
8,1348.12,1817,847.51,9462,45.4
9,1762.28,2428,949.16,11890,45.4
10,971.51,1349,951.39,13239,45.4
11,859.48,1196,1007.26,14435,45.4
12,763.58,1041,1038.18,15476,45.4
13,597.06,825,1067.91,16301,45.4
14,1827.29,2500,1197.61,18801,45.4
15,446.51,613,1170.86,19414,45.4
16,524.82,715,1084.24,20129,45.4
17,730.39,995,983.1,21124,45.4
18,1795.04,2500,1027.8,23624,45.4
19,658.14,899,917.38,24523,45.4
20,298.16,500,850.05,25023,45.4
21,1366.21,1840,900.72,26863,45.4
22,592.11,819,883.57,27682,45.4
23,551.76,754,879.04,28436,45.4
24,402.2,542,736.54,28978,45.4
25,903.29,1240,782.21,30218,45.4
26,297.87,500,759.52,30718,45.4
27,598.61,821,746.34,31539,45.4
28,563.44,838,623.18,32377,45.4
29,839.56,1129,641.32,33506,80.21
30,353.99,500,646.91,34006,80.21
31,870.22,1189,597.31,35195,80.21
32,779.09,1097,616,36292,80.21
33,373.32,523,598.16,36815,80.21
34,814.38,1102,639.38,37917,80.21
35,1730.12,2391,722.06,40308,80.21
36,283,500,720.57,40808,80.21
37,422.12,568,702.93,41376,80.21
38,1038.8,1418,750.46,42794,80.21
39,1129.79,1547,779.48,44341,80.21
40,974.25,1352,841.51,45693,80.21
41,1238.29,1680,878.32,47373,80.21
42,1843.07,2500,984.71,49873,80.21
43,600.47,811,1007.43,50684,80.21
44,404.9,545,966.48,51229,80.21
45,626.29,877,856.1,52106,80.21
46,232.12,335,851.01,52441,80.21
47,650.13,897,873.81,53338,80.21
48,787.51,1065,848.68,54403,80.21
49,4.99,36,736.2,54439,80.21
50,261.05,373,664.88,54812,80.21
51,317.93,539,572.85,55351,80.21
52,279.16,500,416.45,55851,80.21
53,123.09,194,368.72,56045,80.21
54,262.26,472,354.45,56517,80.21
55,286.06,500,320.43,57017,85.91
56,249.59,440,322.18,57457,85.91
57,282,491,285.36,57948,85.91
58,286.21,500,235.23,58448,85.91
59,299.13,500,264.65,58948,85.91
60,296.24,500,268.17,59448,85.91
61,245.39,431,260.91,59879,85.91
62,291.82,500,262.18,60379,85.91
63,245.73,437,274.44,60816,85.91
64,286.98,500,276.92,61316,85.91
65,222.95,411,270.6,61727,85.91
66,238.82,473,269.53,62200,85.91
67,254.34,452,266.76,62652,85.91
68,352.91,596,273.43,63248,85.91
69,271.55,479,270.67,63727,85.91
70,259.3,461,266.98,64188,85.91
71,263.85,473,268.83,64661,85.91
72,274.43,500,267.09,65161,85.91
73,174.43,398,259.96,65559,85.91
74,194.62,433,250.72,65992,85.91
75,260.68,500,254.49,66492,85.91
76,224.66,468,253.08,66960,85.91
77,149.39,253,242.58,67213,85.91
78,181.56,420,225.45,67633,85.91
79,92.12,185,207.5,67818,85.91
80,73.75,142,188.95,67960,85.91
81,97.67,187,172.33,68147,85.91
82,116.66,194,156.55,68341,85.91
83,394.65,685,178.58,69026,85.91
84,158.6,410,174.97,69436,86.02
85,66.45,141,155.55,69577,86.02
86,151.88,378,148.27,69955,86.02
87,212.22,452,154.56,70407,86.02
88,102.09,188,146.61,70595,86.02
89,192.03,433,156.6,71028,86.02
