Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
137,106.7,300,45.94,236248,42.06
138,100.16,269,53.75,236517,42.06
139,118.48,304,54.54,236821,42.06
140,127.51,266,59.04,237087,42.06
141,13.28,201,60.95,237288,42.06
142,79.61,209,65.86,237497,42.06
143,31.38,144,67.66,237641,42.06
144,50.77,187,71.46,237828,42.06
145,100.55,295,70.23,238123,42.06
146,52.75,188,78.12,238311,42.06
147,24.06,124,69.85,238435,42.06
148,72.33,228,67.07,238663,42.06
149,8.68,121,56.09,238784,42.06
150,116.78,314,55.02,239098,42.06
151,122.74,308,65.96,239406,42.06
152,14.02,219,59.4,239625,42.06
153,34.08,161,59.68,239786,42.06
154,41.29,195,58.73,239981,42.06
155,35.01,184,52.17,240165,42.06
156,25.13,178,49.41,240343,42.06
157,22.97,133,49.3,240476,42.06
158,32.4,123,45.31,240599,42.06
159,117.37,310,56.18,240909,42.06
160,10.08,127,45.51,241036,42.06
161,45.83,196,37.82,241232,42.06
162,24.93,111,38.91,241343,41.94
163,88.53,213,44.35,241556,41.94
164,28.68,217,43.09,241773,41.94
165,-18.71,159,37.72,241932,41.94
166,20.56,95,37.26,242027,41.94
167,3.08,132,35.27,242159,41.94
168,72.35,214,39.27,242373,41.94
169,27.57,140,30.29,242513,41.94
170,5.87,226,29.87,242739,41.94
171,103.41,281,35.63,243020,41.94
172,119.06,295,45.04,243315,41.94
173,90.64,261,45.25,243576,41.94
174,276.93,363,70.08,243939,41.94
175,3.72,214,72.32,244153,41.94
176,79.55,215,78.22,244368,41.94
177,16.98,100,79.61,244468,41.94
178,11.25,186,73.5,244654,41.94
179,18.25,94,72.57,244748,41.94
180,110.2,289,83,245037,41.94
181,19.53,137,74.61,245174,41.94
182,71.18,230,69.82,245404,41.94
183,112.07,289,71.97,245693,41.94
184,116.22,302,55.9,245995,41.94
185,59.74,200,61.5,246195,41.94
186,22.45,109,55.79,246304,41.94
187,32.05,122,57.29,246426,41.94
188,6.52,196,56.82,246622,41.94
189,35.99,121,58.59,246743,41.94
190,47.72,184,52.35,246927,41.94
191,18.33,137,52.23,247064,41.94
192,-13.66,149,43.74,247213,41.94
193,14.05,173,33.94,247386,41.94
194,74.31,227,29.75,247613,41.94
195,-27.98,186,20.98,247799,41.94
196,12.25,186,19.96,247985,41.94
197,5.52,140,17.3,248125,41.94
198,-35.04,186,13.15,248311,42.42
199,19.12,135,11.46,248446,42.42
200,19.55,137,8.64,248583,42.42
201,31,147,9.91,248730,42.42
202,110.43,297,22.32,249027,42.42
203,33.11,118,24.23,249145,42.42
204,33.6,124,20.16,249269,42.42
205,114.1,286,34.36,249555,42.42
206,31.58,126,36.3,249681,42.42
207,36.37,154,39.38,249835,42.42
208,32.47,195,46.13,250030,42.42
209,1.78,137,44.4,250167,42.42
210,120.22,302,54.47,250469,42.42
211,-8.02,176,50.56,250645,42.42
212,-12.22,181,38.3,250826,42.42
213,116.63,303,46.65,251129,42.42
214,105.19,285,53.81,251414,42.42
215,34.32,198,45.83,251612,42.42
216,52.91,215,47.96,251827,42.42
217,30.96,251,47.42,252078,42.42
218,27.19,118,46.89,252196,42.42
219,34.8,146,50.2,252342,42.42
220,119.79,301,50.15,252643,42.42
221,18.03,103,52.76,252746,42.42
222,114.04,292,65.39,253038,42.42
223,109.35,305,64.66,253343,42.42
224,115.68,293,65.71,253636,42.42
225,35.53,197,65.83,253833,42.42
226,112.67,297,71.8,254130,42.42
227,121.57,308,80.86,254438,42.42
228,19.93,117,80.14,254555,42.42
229,41.9,209,80.85,254764,42.42
230,11.42,188,70.01,254952,42.42
231,52.81,198,73.49,255150,42.42
232,124.3,304,74.51,255454,42.42
233,17.25,104,65.3,255558,40.5
234,106.85,299,64.42,255857,40.5
235,27.78,110,63.65,255967,40.5
236,24.58,222,54.84,256189,40.5
237,31.61,128,45.84,256317,40.5
238,24.8,191,46.33,256508,40.5
239,97.75,308,51.91,256816,40.5
240,33.25,136,54.1,256952,40.5
241,43.17,181,53.13,257133,40.5
242,26.21,121,43.32,257254,40.5
243,105.96,329,52.19,257583,40.5
244,123.84,321,53.89,257904,40.5
245,61.35,328,57.25,258232,40.5
246,95.61,344,64.35,258576,40.5
247,127.19,322,73.91,258898,40.5
248,70.24,346,78.46,259244,40.5
249,108.17,334,79.5,259578,40.5
250,55.6,186,81.73,259764,40.5
251,210.86,428,98.5,260192,40.5
252,95.25,337,105.41,260529,40.5
253,62.65,202,101.08,260731,40.5
254,127.44,324,101.44,261055,40.5
255,-7.23,205,94.58,261260,40.5
256,84.4,348,93.46,261608,40.5
257,34.5,187,84.19,261795,40.5
258,126.36,314,89.8,262109,40.5
259,126,326,91.58,262435,40.5
260,85.02,214,94.52,262649,40.5
261,56.61,360,79.1,263009,40.5
262,134.61,328,83.04,263337,40.5
263,135.4,331,90.31,263668,40.5
264,123.25,346,89.89,264014,40.5
265,52.38,203,95.85,264217,40.49
266,121.99,314,99.61,264531,40.49
267,164.32,406,112.59,264937,40.49
268,118.76,305,111.83,265242,40.49
269,115.86,348,110.82,265590,40.49
270,-6.29,213,101.69,265803,40.49
271,80.11,363,104.04,266166,40.49
272,174.77,283,108.06,266449,40.49
273,111.02,329,105.62,266778,40.49
274,8.92,193,94.18,266971,40.49
275,120.91,320,101.04,267291,40.49
276,14.22,186,90.26,267477,40.49
277,879.36,2500,161.76,269977,39.46
278,869.1,2500,236.8,272477,39.46
279,868.98,2500,312.11,274977,39.46
280,895.37,2500,402.28,277477,39.46
281,784.88,2500,472.75,279977,39.46
282,1039.19,2500,559.19,282477,39.46
283,829.78,2500,631.07,284977,39.46
284,859.17,2500,716.1,287477,39.46
285,871.04,2500,791.11,289977,39.46
286,853.5,2500,875.04,292477,39.46
287,891.5,2500,876.25,294977,39.46
288,841.61,2500,873.5,297477,39.46
289,834.11,2500,870.02,299977,39.46
290,877.73,2500,868.25,302477,39.46
291,878.16,2500,877.58,304977,39.46
292,873.5,2500,861.01,307477,39.46
293,834.8,2500,861.51,309977,39.46
294,884.84,2500,864.08,312477,39.46
295,762.99,2500,853.27,314977,39.46
296,887.57,2500,856.68,317477,39.46
297,849.44,2500,852.47,319977,39.46
298,845.35,2500,852.85,322477,39.46
299,884.8,2500,857.92,324977,39.46
300,866.7,2500,856.82,327477,39.46
301,844.67,2500,853.47,329977,39.46
302,914.28,2500,857.54,332477,39.46
303,891.83,2500,863.25,334977,39.46
304,897.8,2500,864.54,337477,39.46
305,854.4,2500,873.68,339977,39.46
306,950.79,2500,880.01,342477,39.46
307,879.86,2500,883.05,344977,39.46
308,882.87,2500,886.8,347477,39.46
309,973.35,2500,895.66,349977,39.21
310,970.12,2500,906,352477,39.21
311,1030.13,2500,924.54,354977,39.21
312,1011.71,2500,934.29,357477,39.21
313,917.14,2500,936.82,359977,39.21
314,909.93,2500,938.03,362477,39.21
315,933.48,2500,945.94,364977,39.21
316,1020.88,2500,952.95,367477,39.21
317,968.39,2500,961.8,369977,39.21
