CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,MaxAbsOmega1Error,MaxAbsOmega2Error,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
166,0,0.785398163397448,0,-10,full_final,1,501,0.599727198993684,3.14159265358979,19.0109214352569,12.5815799019476,19.0109214352569,1.66852984903426,3.58152609162413,0.344240973937791,NaN,NaN,NaN,2.05980624857764,0.407794264308455,0.00744304779890013,-0.0856487864212864,3.1404241005606,1.89474581462317,1.89462673605595,6.28201675415039,1.5,0.0217049068123439,0.0488360403277738,0.000494518127464241,0.0520203158410773,0.873924068095503,0.205780506024833,0.205780506024833,0.0012072801686648,0.0027163803794958,0.0347459374411571,0.147945906106098,0.147580998131613,0.985903978347778,13.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:04
167,0,0.785398163397448,0,0,full_final,1,501,1.00655744791058,3.14159265358979,19.2187108966228,13.9645513561187,19.2187108966228,2.40335287218029,6.19332223064142,0.689101502963953,NaN,NaN,NaN,2.7797408889881,0.828780462779847,0.85166558386896,-0.828780462779847,3.13879734196747,2.48963998219652,2.48046588047819,6.27584822546785,1.5,0.0240029443574111,0.054006624804175,0.00056619948379499,0.0595607609514783,1.07424111067556,0.244816439298162,0.244816439298162,0.00241387599009291,0.00543122097770905,0.0491312119745983,0.154851177280363,0.154851142459949,1.18508940935135,22,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:18
168,0,0.785398163397448,0,10,full_final,1,501,1.13650351993507,3.14159265358979,22.1187702547136,16.3034141007834,22.1187702547136,2.5400563583076,6.67388628532084,0.889398052796954,NaN,NaN,NaN,2.73251995687427,1.0182069993589,0.775688481210237,-1.0182069993589,3.137007027986,2.58404926257242,2.57863563654831,6.28146763053817,1.5,0.0255047761578476,0.0573857463551571,0.000582170499672809,0.0612408152187044,1.02677598125183,0.241893420169591,0.241893420169591,0.0028681153402214,0.00645325951549816,0.0535547882100322,0.159953367298109,0.159843604097186,1.20805716514587,30,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:13
169,0,0.785398163397448,5,-10,full_final,1,501,0.611160388442512,3.14159265358979,20.4370859447367,13.71058417462,20.4370859447367,1.78392138380781,3.84914736286955,0.353128353736363,NaN,NaN,NaN,2.155212388252,0.399808764698882,-0.616019141599808,-0.212014033741121,3.13326582114165,1.96440866377763,1.95609061191692,6.27485847473145,1.5,0.0337322645145915,0.0758975951578308,0.000779589683683744,0.0820081192566726,1.39740603629056,0.330587397641795,0.330587397641795,0.00262794488903947,0.0059128760003388,0.0512634849482501,0.183668977966643,0.181217157141494,1.08731812238693,10.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:09
170,0,0.785398163397448,5,0,full_final,1,501,0.925710175888892,3.14159265358979,19.2566936858333,14.0000200193084,19.2566936858333,2.32466089864495,5.91845020020449,0.585044439197052,NaN,NaN,NaN,2.75908113611898,0.712710306226495,0.78866988422634,-0.712710306226495,3.13820229576016,2.43408821037725,2.41302889468356,6.27666694602092,1.5,0.0328912080206598,0.0740052180464845,0.00074991284535103,0.0788862953689446,1.43165531857132,0.327402735634342,0.327402735634342,0.00425647968890603,0.00957707930003858,0.0652417020693516,0.181242034846303,0.180746755206216,1.42775142192841,20,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:17
171,0,0.785398163397448,5,10,full_final,1,501,1.01354896175653,3.14159265358979,22.2566929055832,16.2639042564538,22.2566929055832,2.48315225523059,6.40042674278385,0.702763557400787,NaN,NaN,NaN,2.69959447568886,0.817258249478511,0.74967957831065,-0.817258249478511,3.14005792362663,2.53069408496713,2.52494131078304,6.28165057721642,1.5,0.0254024895737078,0.0571556015408425,0.000574826746314346,0.0604682967852042,1.03413380032521,0.241063285461216,0.241063285461216,0.00438890526806875,0.00987503685315468,0.0662488133332873,0.159510636401568,0.15939475738729,1.56152552366257,24.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:12
172,0,1.5707963267949,-5,-10,full_final,1,501,1.03003682970515,3.14159265358979,18.989440834936,13.0272052415768,18.989440834936,2.31100183343608,5.74350852144906,0.660864204325713,NaN,NaN,NaN,2.70330921574257,0.849487469965718,0.923517932034072,-0.849487469965718,3.14085828967439,2.39824564816611,2.33089961370186,6.28245094326419,1.5,0.0344799796030649,0.077579954106896,0.000796454928050342,0.0837822409520411,1.53764382867774,0.351368906442717,0.351368906442717,0.00366348039160737,0.00824283088111657,0.0605266915633703,0.185566986147486,0.184690464271824,1.40515607595444,18,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:07
173,0,1.5707963267949,-5,0,full_final,1,501,1.05726857082291,3.14159265358979,13.0708322348923,8.63645456430544,13.0708322348923,2.64239261814021,7.12040852519874,0.768975256902166,NaN,NaN,NaN,2.81671644161844,0.796221493962276,0.834008931147257,-0.796221493962276,3.14088177262387,2.66891802091701,2.66870813301272,6.27957917052415,1.5,0.0565067728574052,0.127140238929162,0.0012684240905606,0.133430542070806,2.64189940591262,0.587205521467801,0.587205521467801,0.00645859256342556,0.0145318332677075,0.0803653691799245,0.237523113863613,0.236834322134543,1.51403838396072,20.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:22
174,0,1.5707963267949,-5,10,full_final,1,501,1.02582767842081,3.14159265358979,16.2598041776248,11.6118910473882,16.2598041776248,2.69746884643054,7.35203519262191,0.783139557820745,NaN,NaN,NaN,2.75753171137069,0.775306561553621,0.229953267281339,-0.775306561553621,3.1373258653381,2.71202084679091,2.6947992059282,6.2804690341102,1.5,0.0520720256656051,0.117162057747611,0.00113769045676105,0.119678154557375,2.29004296369258,0.514806813951569,0.514806813951569,0.00617802067447995,0.0139005465175799,0.0786003859690266,0.228791528365284,0.228107254901411,1.35355001688004,27.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:17
175,0,1.5707963267949,0,-10,full_final,1,501,0.974394157487687,3.14159265358979,19.0064816174616,13.2318779807665,19.0064816174616,2.28003219641839,5.62980822051068,0.581877899716725,NaN,NaN,NaN,2.68718651662104,0.775267718085255,0.870347512762737,-0.775267718085255,3.13816297555389,2.37446566003289,2.30522467799026,6.27975562914369,1,0.0232512748864932,0.0523153684946097,0.000547539142976055,0.0575978059672378,1.06105639791788,0.239602742284543,0.239602742284543,0.00264709151837682,0.00595595591634785,0.0514498932785756,0.152407256802593,0.152401974068251,1.07886999845505,21,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:13
