TestName,SourceType,StartTime,EndTime,NumSamples,MedianDt,MedianFs,MaxAbsTheta1,MaxAbsTheta2Wrapped,MaxAbsTheta2UprightError,MaxAbsOmega1,MaxAbsOmega2,MeanCurrentCommand,MaxAbsCurrentCommand,MaxAbsCurrent,CurrentAbsIntegral,EnableOffTime
swingup_500hz_long_hardware_20260707,hardware,0,11.492,5747,0.002,500,1.61527812480927,3.14159265358979,3.14159265358979,16.3160042603878,25.6190356911434,0.064580270289848,1.5715443611145,1.37310290336609,2.69505965154851,0
