CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,MaxAbsOmega1Error,MaxAbsOmega2Error,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
1,-0.785398163397448,-3.14159265358979,-5,-10,full_final,3,1501,0.884848494222874,3.14159265358979,31.3471833649714,23.1596652686193,31.3471833649714,7.08377033633875,18.0064746568586,0.930038554157596,NaN,NaN,NaN,2.67227585181931,0.261013030115352,2.67227585181931,-0.261013030115352,2.72797248362705,2.67130948688686,0.0369727656127861,0.139146804809571,25,1.5147755553828,24.2364088861248,0.221197230624582,23.2686107165898,481.103808560557,105.44567983393,35.1485599446433,0.387597306650956,6.2015569064153,0.359442766260479,0.786702207574766,0.786699026359043,1.92569863796234,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:20
2,-0.785398163397448,-3.14159265358979,-5,0,full_final,3,1501,0.840041011582362,3.14159265358979,26.3763492845296,26.3763492845296,25.4289088929431,7.67492816993819,19.784525395344,1.04058301770221,NaN,NaN,NaN,2.59183988251639,0.354397989957931,-2.59183988251639,0.354397989957931,2.64458259741729,2.59285616595805,0.034967526408296,0.107878684997559,25,2.16125612041266,34.5800979266025,0.31963484878931,33.6236527326031,693.398077524873,152.426257270406,50.8087524234685,0.373674367391894,5.9787898782703,0.352927928143926,0.888199411952717,0.888188261968452,1.99612385034561,25.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:20
3,-0.785398163397448,-3.14159265358979,-5,10,full_final,3,1501,0.839475494704321,3.14159265358979,21.4135202403253,21.4135202403253,19.8699517782552,7.74051642760429,20.0274411635193,1.04809793110611,NaN,NaN,NaN,2.59290609420163,0.356830900408832,-2.59290609420163,0.356830900408832,2.64611276785796,2.5940488095027,0.0346968184453479,0.106781959533691,25.5,2.37379686429317,37.9807498286907,0.350772121371293,36.8991054696956,760.6062135361,167.248506141715,55.7495020472384,0.401028151734549,6.41645042775279,0.365617355411614,0.891302675938773,0.891218929194764,1.99648118019104,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:20
4,-0.785398163397448,-3.14159265358979,0,-10,full_final,3,1501,0.792949701536874,3.14159265358979,28.6090310889895,23.2692551548202,28.6090310889895,7.41275983857791,18.8970483037122,0.988167030043201,NaN,NaN,NaN,2.67123786281464,0.258895701621158,2.67123786281464,-0.258895701621158,2.7289666891019,2.67429247709409,0.0363385481870239,0.122753143310547,25,1.5886997955704,25.4191967291264,0.232011789560552,24.4062369031482,504.507261924706,110.607655757535,36.8692185858448,0.409807392449211,6.55691827918738,0.369597705823151,0.789850912709004,0.78985028643771,1.9265940785408,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:20
5,-0.785398163397448,-3.14159265358979,0,0,full_final,3,1501,0.793201640593453,3.14159265358979,21.8160265546504,21.8160265546504,17.3046666587934,8.03222237929525,21.5244697146708,0.83206089989841,NaN,NaN,NaN,2.67147801776491,0.259406986998847,2.67147801776491,-0.259406986998847,2.73047921656772,2.67315481122439,0.0360523196289868,0.110446453094483,25,1.8513954360766,29.6223269772256,0.269635621953017,28.3640364973588,586.538792171147,128.533209320617,42.8444031068725,0.519326687512303,8.30922700019685,0.416063571870254,0.788674428926639,0.788674050003722,1.91947984695435,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:20
6,-0.785398163397448,-3.14159265358979,0,10,full_final,3,1501,0.793886048926713,3.14159265358979,22.5297553420749,22.5297553420749,20.5188117772245,7.70313558587226,19.8877181859109,1.03845321683493,NaN,NaN,NaN,2.59415207349552,0.354330474399475,-2.59415207349552,0.354330474399475,2.6507132927603,2.59360045642388,0.0349109475705806,0.112052917480469,25,2.344814470204,37.5170315232641,0.346689067337995,36.4695928823664,751.839116112379,165.305915927122,55.1019719757073,0.400805823829461,6.41289318127138,0.365515993188379,0.889692580732351,0.889632335348894,1.99612033367157,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:20
7,-0.785398163397448,-3.14159265358979,5,-10,full_final,3,1501,0.785398163397448,3.14159265358979,22.6569146830064,22.6569146830064,22.6483065065572,7.64305232428336,19.6170701028881,1.04357158631925,NaN,NaN,NaN,2.59232180910387,0.352762895513816,-2.59232180910387,0.352762895513816,2.64750084082549,2.59404757079925,0.034793620473579,0.110961437225342,25.5,2.09310453006754,33.4896724810807,0.309165962033017,32.5223891684962,670.560321647495,147.420651950733,49.1402173169109,0.359081617577684,5.74530588124295,0.345968022403653,0.891307199482805,0.891233376064003,1.99631518125534,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:27
8,-0.785398163397448,-3.14159265358979,5,0,full_final,3,1501,0.853769983767185,3.14159265358979,23.475033960717,23.475033960717,19.1471303167687,7.770993863956,20.1779123935295,1.0520524749459,NaN,NaN,NaN,2.5926683709309,0.356654805609904,-2.5926683709309,0.356654805609904,2.64465841452544,2.59279942782044,0.0348147228784919,0.104302406311035,25,2.37812507410344,38.0500011856551,0.351842760961207,37.0117302786279,763.0586252397,167.771580447657,55.9238601492192,0.407391604753284,6.51826567605254,0.368506718506498,0.888777018602609,0.888776738094779,1.99612861871719,25.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:20
9,-0.785398163397448,-3.14159265358979,5,10,full_final,3,1501,0.81105875664024,3.14159265358979,24.2305526472705,22.1982770546842,24.2305526472705,7.74398753525096,20.2594291942565,0.87712583901803,NaN,NaN,NaN,2.67369224815414,0.264340559324895,2.67369224815414,-0.264340559324895,2.72990272044345,2.67261969881498,0.0360223663402795,0.112056255340576,25,1.80966472050301,28.9546355280481,0.264176211500489,27.7897395398279,574.231955542276,125.915096199557,41.9716987331857,0.471445355816284,7.54312569306054,0.396419540308952,0.789230998047575,0.789227053371977,1.91550636291504,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:27
10,-0.785398163397448,-2.35619449019234,-5,-10,full_final,3,1501,0.83965009217436,3.14159265358979,35.3331324030205,32.6735151807568,35.3331324030205,7.72356795994197,20.1771090631345,0.865122383083217,NaN,NaN,NaN,2.67406771657161,0.263007946757681,2.67406771657161,-0.263007946757681,2.72814509867831,2.67241294443393,0.0370419178970697,0.138793468475341,25,1.68805788451684,27.0089261522694,0.246642613859103,25.9453111225881,536.070474031968,117.564834908444,39.1882783028146,0.420237387718546,6.72379820349673,0.374271464634314,0.788277358633993,0.788274162624754,1.92683815956116,25,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:27
