NumCases,FailureRate,MeanFinalTheta2MAE,MaxFinalTheta2Error,MeanTheta2IAE,MeanTheta2EndRMS,MeanTheta2EndOscRMS,MeanTheta2EndPeakToPeak,MeanTheta2EndOscFreqHz,MeanTorqueEnergy,MeanElectricalAbsEnergy,MeanAbsElectricalPower,MeanDActionEnergy,MeanActionDiffRMS,MeanActionEndOscRMS,MeanActionEndPeakToPeak,MeanActionEndOscFreqHz,MeanCaseCost,Score,ControllerName,EvalSetName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
7,0.428571428571429,2.38296233544757,3.14159265358979,8.11710620694548,2.43376572895242,0.169780320055291,0.988316936152322,21.889400921659,0.348075614508044,165.957393756537,45.0536666944661,0.443709618363219,0.346879333398848,0.858013736757578,1.97432490757533,25.258064516129,478.560615093797,-478.560615093797,TD3,short_final,NaN,mathworks_style_single_run,NaN,05-Jul-2026 23:01:08
