TestName,SourceType,StartTime,EndTime,NumSamples,MedianDt,MedianFs,MaxAbsTheta1,MaxAbsTheta2Wrapped,MaxAbsTheta2UprightError,MaxAbsOmega1,MaxAbsOmega2,MeanCurrentCommand,MaxAbsCurrentCommand,MaxAbsCurrent,CurrentAbsIntegral,EnableOffTime
swingup_500hz_long_hardware_20260707,hardware,0,13.906,6954,0.002,500,1.09950017929077,3.14159265358979,3.14159265358979,16.7193390066066,25.2055854557431,0.111490959006009,1.50296487808228,1.34777593612671,3.31355466572079,0
